id,weight23,E23,inch_norm23,hours_norm23,weight24,E24,inch_norm24,hours_norm24,weight25,E25,inch_norm25,hours_norm25,weight26,E26,inch_norm26,hours_norm26,weight27,E27,inch_norm27,hours_norm27,weight28,E28,inch_norm28,hours_norm28,weight29,E29,inch_norm29,hours_norm29,weight30,E30,inch_norm30,hours_norm30,weight31,E31,inch_norm31,hours_norm31,weight32,E32,inch_norm32,hours_norm32,weight33,E33,inch_norm33,hours_norm33,weight34,E34,inch_norm34,hours_norm34,weight35,E35,inch_norm35,hours_norm35,weight36,E36,inch_norm36,hours_norm36,weight37,E37,inch_norm37,hours_norm37,weight38,E38,inch_norm38,hours_norm38,weight39,E39,inch_norm39,hours_norm39,weight40,E40,inch_norm40,hours_norm40,weight41,E41,inch_norm41,hours_norm41,weight42,E42,inch_norm42,hours_norm42,weight43,E43,inch_norm43,hours_norm43,weight44,E44,inch_norm44,hours_norm44,weight45,E45,inch_norm45,hours_norm45,weight46,E46,inch_norm46,hours_norm46,weight47,E47,inch_norm47,hours_norm47,weight48,E48,inch_norm48,hours_norm48,weight49,E49,inch_norm49,hours_norm49,weight50,E50,inch_norm50,hours_norm50,weight51,E51,inch_norm51,hours_norm51,weight52,E52,inch_norm52,hours_norm52,weight53,E53,inch_norm53,hours_norm53,weight54,E54,inch_norm54,hours_norm54,black
4642,554341,1,,,553204,1,,,551179,1,,,547594,1,1.244925,.2446772,561595,1,.8221941,.3554258,566549,1,.8909969,.3537088,562773,1,1.650769,.3090659,558842,1,,,577673,1,2.331187,.2489698,577673,1,,,597191,1,3.597181,.3777473,597191,1,,,612710,0,,,612710,0,,,627288,0,,,627288,1,,,635858,1,1.420957,.5357143,635858,1,,,662095,0,,,662095,0,,,654440,0,,,654440,1,,,702577,1,2.536703,.3846154,702577,1,,,718720,1,1.247705,.7142857,718720,1,,,719758,0,,,719758,1,,,737506,0,,,737506,0,,,754818,0,,,754818,1,,,0
4654,141752,1,.4342185,.1493819,141461,1,.38841,.3209135,140943,1,,.1888736,140026,1,,,460086,0,,,462052,0,,,,,,,,,,,441307,1,.5868441,.1648352,441307,0,,,564996,0,,,564996,1,,,564996,1,1.238877,.1785714,564996,1,,,602405,1,,,602405,1,,,602405,1,,.2678571,602405,1,,,591741,1,.4477305,.1854396,591741,0,,,560858,1,.5750569,.1236264,560858,1,,,573367,1,,.2101648,573367,0,,,586866,1,.9174302,.1428571,586866,1,,,590555,1,.1723273,.4773352,590555,1,,,658763,1,.174136,.5357143,658763,1,,,,,,,,,,,0
4699,576228,1,.6833207,.3322459,567065,1,.6527792,.4828297,581985,1,1.627486,.2644231,605960,1,2.509272,.2953297,599874,1,2.506322,.3125,599935,1,1.439399,.3717377,607178,1,1.287864,.3871909,605864,1,1.527134,.3331044,606813,1,2.026647,.2747253,608311,1,1.485692,.2953297,608994,1,,,635245,1,1.914014,.2678571,635245,1,,,642394,1,2.767062,.4910714,642394,1,,,707148,1,5.356905,.3571429,707148,1,,,702879,1,1.58504,.4464286,702879,1,,,721609,1,2.131436,.3571429,721609,1,,,757567,1,2.316301,.4464286,757567,1,,,710445,1,1.688013,.4464286,710445,1,,,718853,1,.4617184,.4910714,718853,1,,,720447,1,1.561299,.4910714,720447,1,,,790064,1,,.3571429,790064,1,,,796398,1,2.461302,.4447115,0
4701,504181,1,.9807522,.392342,520089,1,1.391056,.4017857,529624,1,1.615633,.3657281,540844,1,1.449724,.3571429,548026,1,2.074975,.3571429,546732,1,1.906984,.4107143,557109,1,1.296551,.4677198,563052,1,1.955317,.4701236,531174,1,2.194921,.4453984,537448,1,2.478403,.4278846,536354,1,2.323463,.4464286,549244,1,,,559935,1,3.006989,.4464286,559935,1,,,585342,1,1.752274,.4821429,585342,1,,,602031,1,4.285524,.4464286,602031,1,,,644658,1,4.151714,.4732143,644658,1,,,656773,1,4.339285,.4910714,656773,1,,,683232,1,4.730935,.4464286,683232,1,,,658968,1,5.446638,.4017857,658968,1,,,654507,1,1.635857,.5460165,654507,1,,,739419,1,2.192463,.4196429,739419,1,,,735915,1,2.041008,.4464286,735915,1,,,0
4738,660850,1,1.144772,.28125,672863,1,.7037258,.2764423,664993,1,.7270269,.2371223,667973,1,1.277319,.4237638,688571,1,.8066723,.4749313,676162,1,.8079686,.4579327,707472,1,.9878544,.4764766,710480,1,,,701460,1,,,694658,1,1.021129,.3842719,692564,1,.8718606,.465831,708861,1,.3317625,.3914835,711478,1,.2988365,.5273008,721278,1,.4642788,.8571429,,,,,740799,0,,,740799,1,,,792078,1,.8444598,.8482143,792078,1,,,800520,1,.0010324,.6428571,800520,1,,,823282,1,1.117187,.5,823282,1,,,895761,1,.9099112,.6428571,895761,1,,,926578,1,.7346089,.7706044,926578,1,,,922802,1,.4825652,.5892857,922802,1,,,902215,0,,,902215,1,,,1038841,1,.7222942,.5625,0
4752,561691,1,.3576658,.4436813,570815,1,.4241629,.3425481,563632,1,.634315,.3537088,567401,1,.6606188,.260989,577496,1,.8022047,.2953297,578800,1,.6839722,.3956044,578551,1,.619824,.4067651,577185,1,2.208817,.1940247,577371,1,,,603612,1,.5096505,.3511333,603612,1,,,614227,1,.3856907,.3571429,614227,1,,,627405,1,.6912935,.3571429,627405,1,,,660818,1,.467824,.3914835,660818,1,,,678920,1,.7628297,.3571429,678920,1,,,699693,1,.6713737,.4721841,699693,1,,,669576,1,.8639123,.3571429,669576,1,,,699251,0,,,699251,1,,,695776,1,.5400721,.364011,695776,1,,,716952,1,.6023808,.3571429,716952,1,,,695100,1,.7574916,.3571429,695100,1,,,,,,,0
4755,485043,1,,,485989,1,,,505130,1,.7657502,.3049451,497094,1,.7561857,.4285714,495248,1,.6936205,.4285714,504752,1,.7080213,.3983516,498069,1,.7576307,.3571429,494684,1,.823601,.3571429,499661,1,.6897857,.3846154,516213,1,,,527277,1,1.293452,.3365385,527277,1,,,555731,1,1.241372,.3550824,555731,1,,,585725,1,1.387542,.3571429,585725,1,,,614019,1,1.087773,.4285714,614019,1,,,651307,1,1.121808,.4285714,651307,1,,,641374,1,.9129944,.4464286,641374,1,,,622508,1,.7817557,.4910714,622508,1,,,636952,1,.7079681,.4464286,636952,1,,,670688,1,1.118391,.375,670688,1,,,723155,1,.3006535,.5892857,723155,1,,,735029,1,.8633907,.2953297,735029,1,,,0
4770,558203,1,.2989418,.4498627,567270,1,.3228804,.4017857,560131,1,.3474576,.4017857,563877,1,.5535054,.3780906,573910,1,.6180387,.4107143,575205,1,.632457,.4107143,574957,1,.6234764,.4144917,573600,1,.6311352,.4041896,573785,1,,,599863,1,.6771278,.3571429,599863,1,,,610412,1,.7199561,.3571429,610412,1,,,623508,1,.6194386,.3571429,623508,1,,,656714,1,.6060447,.3571429,656714,1,,,674703,1,.673085,.3571429,674703,1,,,695347,1,.6551581,.3571429,695347,1,,,665418,1,.5772687,.3571429,665418,1,,,694908,1,.654101,.3571429,694908,1,,,691455,1,.385651,.3571429,691455,1,,,712500,1,.6023808,.3571429,712500,1,,,690782,1,.4875809,.3571429,690782,0,,,730874,1,.6651004,.3571429,0
4805,505968,1,.6211736,.3083791,497923,1,.2911499,.1600275,511023,1,.1809884,.5944368,532075,1,.1528427,.2692308,526731,1,.2107077,.2484547,526785,1,.3392795,.375,533145,1,.5338203,.2536058,531991,1,.8583472,.4035027,532825,1,.911844,.3571429,534139,1,.9142722,.3571429,534739,1,,,557790,1,.8396385,.3571429,557790,1,,,564067,1,.4432247,.310783,564067,1,,,620925,1,.3817577,.5099588,620925,1,,,617178,1,.5283467,.5357143,617178,1,,,633623,1,.5357891,.5982143,633623,1,,,665197,1,1.268048,.5357143,665197,1,,,623820,1,1.114726,.5357143,623820,1,,,631203,1,1.133309,.4910714,631203,0,,,632603,0,,,632603,0,,,693731,0,,,693731,1,,,699293,1,.3527951,.2644231,0
4834,395450,1,,,396221,1,,,411826,0,,,405275,1,,,403770,1,,,411519,1,,,406069,1,,,403310,1,,,,,,,,,,,429882,1,,,429882,1,,,453080,1,,,453080,1,,,477535,1,,,477535,1,,,500602,1,2.154825,.0927198,500602,0,,,531003,1,1.810367,.1991758,531003,1,,,522905,1,.7773473,.7767857,522905,1,,,507523,1,.710922,.75,507523,1,,,519299,1,1.423632,.3571429,519299,1,,,546804,1,1.57798,.3571429,546804,1,,,589579,1,1.57682,.3571429,589579,1,,,599260,1,,.3571429,599260,1,,,0
