id,weight23,E23,inch_norm23,hours_norm23,weight24,E24,inch_norm24,hours_norm24,weight25,E25,inch_norm25,hours_norm25,weight26,E26,inch_norm26,hours_norm26,weight27,E27,inch_norm27,hours_norm27,weight28,E28,inch_norm28,hours_norm28,weight29,E29,inch_norm29,hours_norm29,weight30,E30,inch_norm30,hours_norm30,weight31,E31,inch_norm31,hours_norm31,weight32,E32,inch_norm32,hours_norm32,weight33,E33,inch_norm33,hours_norm33,weight34,E34,inch_norm34,hours_norm34,weight35,E35,inch_norm35,hours_norm35,weight36,E36,inch_norm36,hours_norm36,weight37,E37,inch_norm37,hours_norm37,weight38,E38,inch_norm38,hours_norm38,weight39,E39,inch_norm39,hours_norm39,weight40,E40,inch_norm40,hours_norm40,weight41,E41,inch_norm41,hours_norm41,weight42,E42,inch_norm42,hours_norm42,weight43,E43,inch_norm43,hours_norm43,weight44,E44,inch_norm44,hours_norm44,weight45,E45,inch_norm45,hours_norm45,weight46,E46,inch_norm46,hours_norm46,weight47,E47,inch_norm47,hours_norm47,weight48,E48,inch_norm48,hours_norm48,weight49,E49,inch_norm49,hours_norm49,weight50,E50,inch_norm50,hours_norm50,weight51,E51,inch_norm51,hours_norm51,weight52,E52,inch_norm52,hours_norm52,weight53,E53,inch_norm53,hours_norm53,weight54,E54,inch_norm54,hours_norm54,black
394,138394,1,.6411654,.1991758,146963,1,.6906578,.3571429,148456,0,,,150908,0,,,148240,0,,,146694,0,,,146635,0,,,152890,0,,,149269,0,,,147048,0,,,152253,0,,,154964,0,,,154964,0,,,,,,,190399,0,,,190399,0,,,190399,0,,,190399,0,,,190399,0,,,190399,0,,,190399,0,,,178831,0,,,178831,0,,,181892,0,,,181892,0,,,181979,0,,,181979,0,,,183401,0,,,183401,0,,,187251,1,.4296163,.2651099,187251,0,,,186348,0,,,1
403,606417,1,.4206941,.3580014,617441,1,.4248745,.3571429,610219,1,.3092535,.2963599,612953,1,.4429053,.1586538,631855,1,.4749017,.1559066,620468,1,.5130601,.2403846,649199,1,,.3571429,651960,0,,,643683,1,.8711259,.3434066,637441,1,.650754,.4385302,635520,1,.6046396,.2833104,650474,0,,,652875,0,,,661868,1,.2698115,.209478,679155,0,,,679782,0,,,679782,0,,,726837,0,,,726837,1,,,734583,1,,.4821429,734583,0,,,755470,0,,,755470,0,,,821979,0,,,821979,0,,,850258,0,,,850258,0,,,846793,0,,,846793,0,,,827902,0,,,827902,0,,,953274,0,,,0
404,606417,1,.4166969,.3434066,617441,1,.4901826,.3269231,610219,1,.4455509,.3502747,612953,0,,,631855,0,,,620468,1,.2742589,.2498283,649199,1,.3996058,.3365385,,,,,643683,1,.2313747,.3447802,637441,1,.4420281,.3228022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
432,634341,1,.2891262,.3571429,630690,1,.3315116,.3571429,647722,1,.3178427,.3571429,658639,1,.1521627,.1801168,669929,1,.6385006,.3159341,694144,1,.3928809,.4292583,680971,1,.4958971,.4524382,689966,1,.3995254,.3571429,716045,1,.4648895,.364011,709922,1,.5228699,.3725962,709095,1,.7563312,.388908,726444,1,.7142752,.3571429,725794,1,,,749593,1,1.083405,.3571429,749593,1,,,807253,1,.9359429,.3571429,807253,1,,,,,,,882261,1,,,882261,1,,,882261,1,,,882261,1,,,882261,1,,,882261,0,,,882261,1,,,844394,1,.4777395,.2232143,844394,0,,,,,,,919208,0,,,919208,0,,,919208,0,,,919208,0,,,0
433,522383,1,.4558285,.3571429,538866,1,.4370337,.3571429,548745,1,.3664715,.3365385,560370,1,.383935,.3502747,567812,1,.3793507,.4103709,566471,1,.3526826,.4241071,577222,1,.3002214,.356456,583380,1,.3004774,.4505495,550352,1,.3636627,.4464286,556852,1,.3670908,.3434066,555718,1,.3714231,.3296703,569073,1,,,580150,1,.3250213,.3571429,580150,1,,,606475,1,.3085526,.3571429,606475,1,,,623766,1,.4505008,.4910714,623766,1,,,680484,1,,,680484,1,,,680484,1,.5609041,.3571429,680484,1,,,707899,1,.4549756,.3571429,707899,1,,,682759,1,.4606206,.3571429,682759,1,,,678137,1,.4040036,.3571429,678137,1,,,772642,1,,,772642,1,,,772642,1,,,772642,1,,,0
448,546666,1,.4989416,.1820055,545545,1,.5235132,.3571429,543547,1,.5160537,.3571429,540012,1,.5054183,.3571429,553819,1,.4166218,.5195742,558704,1,.3875536,.4065934,554981,1,.4502098,.3399725,551104,1,,,569675,1,.4198192,.3571429,569675,1,,,588922,1,,.4429945,588922,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
516,166148,1,.3935195,.1081731,176436,0,,,178228,1,,.1129808,,,,,,,,,176112,1,.0220428,.3236607,176042,1,.0412494,.1914492,183551,0,,,179204,0,,,176537,0,,,182787,0,,,186041,0,,,186041,0,,,208788,0,,,208788,1,,,,,,,214694,1,,,214694,1,,,214694,1,,,214694,1,,,214694,1,,,214694,1,,.3571429,214694,1,,,218370,1,,.7142857,218370,1,,,218474,1,.1628541,.2953297,218474,0,,,220181,0,,,220181,0,,,224803,0,,,224803,0,,,223719,0,,,1
517,176457,1,.760089,.2884615,179600,0,,,177320,1,.6296167,.1442308,177320,1,.1387143,.2695742,178412,0,,,186747,0,,,185625,0,,,185625,1,.4706292,.3571429,184078,1,.5571346,.3571429,184371,1,,,194215,1,.4701566,.4732143,194215,1,,,216817,1,,.3571429,216817,1,,,217456,1,.6194386,.3571429,217456,1,,,,,,,,,,,,,,,,,,,220937,1,.0672842,.3365385,220937,1,,,213100,0,,,213100,1,,,224354,0,,,224354,0,,,,,,,240297,1,,,248717,1,.0439514,.1871566,248717,1,,,246944,1,,.3502747,246944,0,,,1
531,716275,0,,,720765,0,,,720765,0,,,723995,0,,,746321,1,.7083352,.3485577,732872,1,.2023666,.4144917,766808,0,,,770068,0,,,752919,1,1.222118,.2549794,752919,1,1.084469,.3837569,750650,1,.8125983,.4859203,768313,0,,,771150,0,,,781772,0,,,802190,0,,,802931,1,.8757051,.6627747,802931,1,,,858510,1,.3085526,.8928571,858510,1,,,892331,0,,,892331,0,,,892331,0,,,892331,0,,,970889,0,,,970889,0,,,1004290,0,,,1004290,0,,,1000198,0,,,1000198,0,,,977884,0,,,977884,0,,,1125969,0,,,0
534,627476,1,.4652836,.3468406,637668,1,.471035,.6885303,629643,1,.5631397,.4869505,633853,1,1.213963,.2154876,645132,1,.1993919,.5940934,646587,1,.6719454,.3382555,646309,1,.7034839,.2463942,644783,1,.6603076,.2936127,644991,1,,,674306,1,.4898872,.3159341,674306,1,,,686164,1,.7713815,.3571429,686164,1,,,700885,1,.70616,.3571429,700885,1,,,738211,1,.7976999,.4017857,738211,1,,,758434,1,.8077021,.4464286,758434,1,,,781640,1,.8359723,.4017857,781640,1,,,747996,1,.7349839,.5803571,747996,1,,,781146,1,1.00039,.4464286,781146,1,,,777264,1,.7926596,.4464286,777264,1,,,800920,1,1.21362,.3571429,800920,1,,,776508,1,1.009989,.3571429,776508,1,,,821575,1,.9766031,.3571429,0
537,627476,1,.0515281,.260989,637668,1,.2490792,.625,629643,1,.2446983,.6112638,633853,1,.5659943,.3571429,645132,1,.3158865,.3571429,646587,1,.6061046,.2678571,646309,0,,,644783,1,.9237465,.3313873,644991,1,,,674306,1,.8125533,.3571429,674306,0,,,686164,1,.0151939,.3021978,686164,0,,,700885,1,,.4017857,700885,1,,,,,,,747996,0,,,747996,0,,,747996,0,,,747996,0,,,747996,0,,,747996,0,,,747996,0,,,781146,0,,,781146,0,,,777264,0,,,777264,0,,,800920,0,,,800920,0,,,776508,0,,,776508,0,,,,,,,0
597,177627,1,.306959,.3571429,177627,1,.5384688,.2472527,180352,1,.5654365,.2129121,175372,1,,.2129121,176452,0,,,,,,,,,,,,,,,,,,,215067,1,,,215067,1,,,215067,1,,,215067,1,,,215067,1,,,215067,1,.3745621,.3571429,215067,1,,,219488,1,.2447488,.3571429,219488,1,,,228955,1,.6188074,.206044,228955,0,,,218509,0,,,218509,1,,,210758,1,.2030393,.3571429,210758,1,,,221889,1,.1883851,.3173077,221889,1,,,237656,0,,,237656,0,,,245985,0,,,245985,0,,,244230,0,,,244230,0,,,1
620,215233,1,1.31525,.3571429,227129,1,1.348072,.3571429,220314,1,1.515588,.3571429,220749,1,1.112449,.3571429,222503,1,1.189466,.3571429,221623,1,.8268871,.4065934,234995,1,.5659477,.5959821,232697,1,.6866984,.6353022,229714,1,.6128414,.5820742,231734,1,.6445436,.5776099,237761,1,.7245388,.4481456,233425,1,1.235402,.3571429,232697,1,1.075846,.3983516,239157,1,,,234647,1,.8750575,.4642857,234647,1,,,248719,1,.9213724,.4285714,248719,1,,,261615,1,.9911017,.3571429,261615,1,,,272231,1,.5039873,.6607143,272231,1,,,269428,1,.7276594,.6607143,269428,1,,,283900,1,.6457651,.6428571,283900,1,,,270543,1,.6705117,.6785714,270543,1,,,288461,1,.7481547,.6428571,288461,1,,,296183,1,.7555308,.6071429,296183,1,,,1
625,159018,1,.3631406,.3571429,167807,1,.4277015,.3571429,162772,1,.4143896,.3571429,163092,1,.3973034,.3571429,164389,1,.4604385,.3571429,163738,1,.451862,.3571429,173618,1,.4358886,.3571429,171920,1,.5235132,.3571429,169716,1,.5659943,.3571429,171209,1,.5054183,.3571429,175662,1,.5424636,.3571429,172458,1,.5294578,.3571429,171920,1,.5142781,.3571429,176693,1,,,173361,1,.487532,.3571429,173361,1,,,183757,1,.5656798,.3571429,183757,1,,,193286,1,.5203285,.3571429,193286,1,,,201129,1,.5361164,.3571429,201129,1,,,199057,1,.5609041,.3571429,199057,0,,,209750,0,,,209750,1,,,199881,1,.3450341,.3296703,199881,1,,,,,,,,,,,,,,,,,,,1
628,195330,1,.1383773,.234375,197366,1,,.1304945,194066,1,.3410091,.2266483,199777,1,,.1802885,200557,1,.1202705,.1287775,201455,1,,.1339286,200110,1,,.1758242,201230,1,,,211026,1,.1251227,.106456,211026,1,,,223062,1,,.5638736,223062,1,,,238942,1,.2795875,.4747596,238942,1,,,244978,1,.0233094,.5357143,244978,1,,,265123,1,.0326916,.4902129,265123,1,,,237655,1,.0353084,.4275412,237655,1,,,242510,0,,,242510,1,,,241819,1,.288574,.3571429,241819,1,,,244823,1,,.2541209,244823,0,,,271339,1,.0344218,.3125,271339,0,,,253113,1,,,253113,1,,,,,,,,,,,1
629,528966,1,.4330607,.3571429,520555,1,.470031,.3571429,534251,1,.4106687,.4093406,556260,1,.4586237,.3818681,550673,1,.4711619,.3571429,550729,1,.5489414,.2815934,557378,1,1.131779,.1844094,556172,1,.6337392,.4150069,557043,1,.674091,.3272665,558418,1,.7530782,.3116415,559045,1,,,583144,1,.5687874,.3571429,583144,1,,,589706,1,.621889,.2953297,589706,1,,,649149,1,.2518622,.5621566,649149,1,,,,,,,,,,,662424,1,.5541733,.2747253,662424,1,,,695433,1,.4886211,.4464286,695433,1,,,652175,1,.5971745,.3571429,652175,1,,,659894,1,.2855235,.3248627,659894,1,,,661357,1,.5363438,.5803571,661357,1,,,725264,1,.3624464,.7506868,725264,1,,,731079,1,.4417109,.6335852,0
630,488942,1,.3475861,.4642857,496884,1,.3793961,.4787088,490631,1,.4061193,.4910714,493912,1,.3851294,.4939904,502700,1,.4820571,.4680632,503834,1,.3274894,.6969437,503618,1,.1950121,.8080357,502429,1,.4031967,.5820742,502591,1,,,525433,1,.4759657,.4471154,525433,1,,,534673,1,.4840041,.4553571,534673,1,,,546144,1,.5336702,.5803571,546144,1,,,575230,1,.6376324,.2833104,575230,0,,,590987,0,,,590987,0,,,609070,1,.2442166,.154533,609070,1,,,582854,1,.2563721,.1109203,582854,1,,,608685,1,.2244464,.2142857,608685,1,,,605660,1,.2869556,.3425481,605660,1,,,605071,0,,,605071,0,,,605071,0,,,605071,0,,,,,,,0
641,554155,1,.5371541,.3434066,545343,1,.5115984,.2678571,559692,1,.462666,.4069368,582748,1,.3865554,.3691621,576895,1,.6435623,.3873627,576954,1,.6402256,.4457417,583920,1,.7897162,.3571429,582656,1,.6638288,.375,583569,1,.784382,.2678571,585009,1,.7940769,.3983516,585666,1,,,610912,1,.5952592,.4550138,610912,1,,,617787,1,.822807,.3571429,617787,1,,,680060,1,.624027,.4821429,680060,1,,,675956,0,,,675956,0,,,693967,0,,,693967,0,,,728549,0,,,728549,0,,,683231,1,,.3571429,683231,1,,,691317,0,,,691317,1,,,692850,1,.2055044,.2232143,692850,1,,,759800,1,,.2232143,759800,1,,,765892,1,,.1974588,0
666,497558,0,,,505005,0,,,514541,0,,,537574,0,,,549243,0,,,538741,0,,,548332,0,,,562481,0,,,557349,1,,.1414835,540886,1,.0104457,.1407967,557796,1,.3105977,.0985577,571775,1,,,586226,1,,.1071429,586226,1,,,609060,1,.2293575,.1071429,609060,1,,,674650,0,,,674650,0,,,711673,0,,,711673,0,,,754336,0,,,754336,0,,,735580,0,,,735580,0,,,706497,1,.2070205,.1133242,706497,1,,,698504,1,,.1428571,698504,1,,,711948,1,.0183486,.1071429,711948,0,,,725035,0,,,725035,0,,,0
674,145578,1,.4442962,.3513049,153597,1,.2735154,.3356799,158789,1,.4706896,.3571429,165873,1,.5266986,.3571429,158963,1,.3983808,.2815934,159532,1,.4710958,.2524038,171496,1,.3452111,.3751717,162734,1,.4502492,.3125,150894,1,.3025473,.3125,153491,1,.5326067,.364011,150894,1,,,161263,1,.7042129,.3571429,161263,1,,,167000,0,,,167000,1,,,182782,1,.8672141,.3571429,182782,1,,,183488,1,.4676872,.5339972,183488,1,,,208026,1,,.3700206,208026,1,,,208026,1,.9188753,.4107143,208026,1,,,220532,1,.7431505,.4017857,220532,1,,,206461,1,.8657219,.3571429,206461,1,,,217110,1,.880733,.3571429,217110,1,,,240027,0,,,240027,0,,,235476,0,,,1
675,151628,1,.0380681,.3444368,149827,1,.2163322,.2398695,159496,0,,,153660,1,.0935825,.2541209,153660,1,.2374448,.3325893,143728,0,,,143728,0,,,152114,1,,,162234,1,,,162234,1,,,162234,1,,,162234,0,,,162234,1,,,163232,1,,,163232,0,,,163232,0,,,163232,0,,,165247,0,,,165247,0,,,150922,0,,,150922,0,,,171731,0,,,171731,0,,,171731,0,,,171731,0,,,171731,0,,,171731,0,,,165735,0,,,165735,0,,,188006,0,,,188006,0,,,,,,,1
676,200710,1,.1678978,.3090659,204788,1,.3141079,.3571429,204327,1,.3029734,.3571429,196366,1,.3537928,.3571429,214471,1,.7273256,.3571429,224557,1,.3853276,.3571429,205717,1,.2832956,.4754464,213965,1,,,234421,1,,,234421,1,,,234421,1,.236136,.5872253,234421,1,,,,,,,,,,,,,,,,,,,,,,,237259,1,,,237259,1,,,237259,1,,,237259,1,,,237259,1,,,237259,1,.3047977,.3155906,237259,1,,,239009,1,.2342375,.4196429,239009,1,,,263224,1,,,263224,1,,,263224,1,.2321814,.5089286,263224,1,,,,,,,,,,,1
679,159018,1,.423664,.2678571,167807,1,.3030333,.3528503,162772,1,.3107921,.3571429,163092,1,.1122814,.6318682,164389,1,.1425167,.1923077,163738,0,,,173618,0,,,171920,1,.2238576,.3897665,169716,1,.3800364,.2815934,171209,1,.2211205,.3571429,175662,1,.2121366,.3571429,172458,1,.5294578,.3571429,171920,1,,.3571429,176693,1,,,173361,0,,,173361,1,,,183757,0,,,183757,0,,,193286,1,1.030746,.3434066,193286,1,,,201129,1,.1864753,.4464286,201129,1,,,199057,1,.1794893,.3571429,199057,1,,,209750,1,.3856052,.3914835,209750,0,,,199881,0,,,199881,0,,,213120,1,.3227064,.2129121,213120,1,,,218825,1,.1651374,.3571429,218825,1,,,0
681,139425,1,.3548434,.3598901,148058,1,.2893089,.3571429,149562,1,.1282069,.1153846,152032,1,.3014123,.2582417,149345,1,.7041433,.3717377,147787,1,1.273958,.364011,147727,1,.9476594,.3571429,154029,1,.9091569,.3571429,150381,1,.4706292,.3571429,148143,1,,.3571429,153388,1,,,156119,1,,.3571429,156119,1,,,175207,1,1.270208,.1373626,175207,1,,,183745,1,,.3571429,183745,1,,,192478,1,.5241468,.2541209,192478,1,,,191818,1,.0494356,.4862638,191818,0,,,,,,,180163,0,,,183247,0,,,183247,0,,,183335,0,,,183335,0,,,184767,0,,,184767,0,,,188646,0,,,188646,0,,,187736,0,,,1
701,488933,1,.1490369,.4766484,504360,1,.2710466,.4711538,513606,1,.1442937,.2754121,524487,1,.1564369,.2578984,531452,1,.24301,.2936127,530198,0,,,540260,1,.1054585,.3382555,546023,1,.2483015,.2953297,515110,0,,,521194,1,.2461177,.3021978,520133,1,.1643745,.3228022,532633,1,,,543001,1,.0982509,.4922734,543001,1,,,567639,1,.3384965,.2712912,567639,1,,,583823,1,.336845,.5254121,583823,0,,,625161,1,.1812954,.3214286,625161,1,,,636910,0,,,636910,0,,,662569,0,,,662569,1,,,639039,1,.0924199,.3846154,639039,1,,,634713,1,.0395988,.3296703,634713,0,,,,,,,,,,,,,,,,,,,0
719,686007,1,.5160682,.3571429,688356,1,.8340179,.1098901,672187,1,.2835297,.1304945,705308,1,.2691827,.2635646,711284,1,.5909729,.3571429,737459,1,,.3571429,734756,1,.7555401,.2232143,745960,1,.635196,.2747253,760759,1,.5013489,.3296703,761879,1,.5455161,.3722527,747696,1,.5807233,.4100275,773284,1,.544939,.4241071,750036,1,.5358235,.418956,767578,1,,,808908,1,.4666973,.5803571,808908,1,,,828104,1,.5759649,.4464286,828104,1,,,874811,1,.6020209,.4115728,874811,1,,,910740,1,.6441874,.4910714,910740,1,,,945102,1,.8974466,.4464286,945102,1,,,949677,1,.8115506,.4464286,949677,1,,,919922,1,.7962326,.4464286,919922,1,,,1006138,1,.9380578,.4464286,1006138,1,,,1061726,1,.9001203,.4732143,1061726,1,,,0
766,518539,1,.5621284,.3159341,534901,1,,,562303,0,,,562303,0,,,562303,1,.5793279,.2687156,562303,1,.426239,.4678915,572975,1,.4902731,.3880495,579088,1,,,575882,1,,,575882,1,,,575882,1,,,575882,1,,,575882,1,,.4344094,575882,1,,,602012,1,.6171052,.4017857,602012,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
833,249693,0,,,254766,0,,,254192,0,,,244289,0,,,266812,0,,,279360,0,,,255921,0,,,266182,0,,,282861,0,,,282861,0,,,291631,0,,,291631,1,,,305331,0,,,305331,1,,,296915,1,.3729506,.3571429,296915,1,,,297459,1,.1879217,.2558379,297459,1,,,276432,1,.6575063,.4017857,276432,1,,,276432,1,.5308217,.4017857,276432,1,,,295162,1,.5814231,.4017857,295162,1,,,297338,1,.5871553,.3571429,297338,1,,,337558,1,.5669466,.3571429,337558,1,,,327464,1,.5433044,.3571429,327464,1,,,,,,,,,,,1
870,707329,1,.6254752,.3159341,705455,1,,.6912775,722484,1,,.2527472,699699,1,,.2822802,710277,1,,,714390,1,,.6713599,694519,1,,.5546016,679580,1,.2542361,.8027129,730573,1,,,765620,1,.3869302,.625,765620,1,,,737534,1,.4011184,.3571429,737534,1,,,789075,1,.5203285,.3571429,789075,1,,,808959,1,.4428788,.3571429,808959,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
921,543149,1,.5292206,.4167239,542034,1,.5242888,.4326923,540050,1,.5770923,.4532967,536537,1,.5166272,.4258242,550256,1,.5815026,.3257212,555110,1,.7673959,.4004121,551410,1,.7677996,.3986951,547558,1,,,566009,1,.6412731,.4072802,566009,1,,,585133,1,.6171052,.625,585133,1,,,600339,1,1.238877,.3571429,600339,1,,,614623,1,1.468493,.3571429,614623,1,,,623019,1,1.727585,.3571429,623019,1,,,648727,1,1.373719,.3571429,648727,1,,,641226,1,1.114726,.3571429,641226,1,,,688392,1,1.154296,.3571429,688392,1,,,704208,1,,.3571429,704208,1,,,705225,1,1.594537,.3571429,705225,1,,,722615,1,1.079643,.3571429,722615,1,,,,,,,,,,,0
1002,135736,0,,,138154,0,,,140274,1,.0914912,.2197802,136401,1,.0687008,.2721497,137240,1,.0692511,.2575549,143652,1,,.3571429,141095,1,.2878997,.3571429,142789,1,.0441215,.3571429,141599,1,.3571376,.3571429,141824,1,,,149397,1,.371453,.3125,149397,1,,,166783,0,,,166783,0,,,167274,0,,,167274,0,,,170713,1,.2787383,.2463942,170713,1,,,178076,1,,.2317995,178076,1,,,169952,1,,.1923077,169952,1,,,163923,0,,,163923,1,,,172580,0,,,172580,1,,,184844,0,,,184844,1,,,191322,1,.0664391,.1428571,191322,1,,,189957,1,.0575628,.1404533,189957,1,,,1
