id,weight23,E23,inch_norm23,hours_norm23,weight24,E24,inch_norm24,hours_norm24,weight25,E25,inch_norm25,hours_norm25,weight26,E26,inch_norm26,hours_norm26,weight27,E27,inch_norm27,hours_norm27,weight28,E28,inch_norm28,hours_norm28,weight29,E29,inch_norm29,hours_norm29,weight30,E30,inch_norm30,hours_norm30,weight31,E31,inch_norm31,hours_norm31,weight32,E32,inch_norm32,hours_norm32,weight33,E33,inch_norm33,hours_norm33,weight34,E34,inch_norm34,hours_norm34,weight35,E35,inch_norm35,hours_norm35,weight36,E36,inch_norm36,hours_norm36,weight37,E37,inch_norm37,hours_norm37,weight38,E38,inch_norm38,hours_norm38,weight39,E39,inch_norm39,hours_norm39,weight40,E40,inch_norm40,hours_norm40,weight41,E41,inch_norm41,hours_norm41,weight42,E42,inch_norm42,hours_norm42,weight43,E43,inch_norm43,hours_norm43,weight44,E44,inch_norm44,hours_norm44,weight45,E45,inch_norm45,hours_norm45,weight46,E46,inch_norm46,hours_norm46,weight47,E47,inch_norm47,hours_norm47,weight48,E48,inch_norm48,hours_norm48,weight49,E49,inch_norm49,hours_norm49,weight50,E50,inch_norm50,hours_norm50,weight51,E51,inch_norm51,hours_norm51,weight52,E52,inch_norm52,hours_norm52,weight53,E53,inch_norm53,hours_norm53,weight54,E54,inch_norm54,hours_norm54,black
372,525293,1,,.362294,516940,1,,.3571429,530541,1,,.3837569,552397,1,,.3751717,546849,1,,.3571429,546905,1,,.3725962,553508,1,,.4095123,552310,1,,.4223901,553175,1,,.3571429,554541,1,,.3966346,555163,1,,,579094,1,,.2936127,579094,1,,,585611,0,,,585611,1,,,644641,1,,.3502747,644641,1,,,640750,1,,.3914835,640750,1,,,657824,1,,.390625,657824,1,,,690604,1,,.3571429,690604,1,,,647647,1,,.3571429,647647,1,,,655311,1,,.4017857,655311,1,,,656765,1,,.4017857,656765,1,,,720228,1,,.4017857,720228,1,,,726002,1,,.4017857,0
392,610996,1,.9409433,.3571429,607479,1,.9807522,.392342,623884,1,.9676405,.4369849,634399,1,1.323577,.4464286,645274,1,1.212138,.4326923,668598,1,1.205312,.4089973,655909,1,1.302966,.4017857,664573,1,1.205133,.404533,689692,1,1.098735,.4107143,683794,1,1.18085,.3849588,682998,1,1.135625,.3700206,699708,1,1.021094,.3997253,699082,1,,,722005,1,1.038263,.4285714,722005,1,,,777544,1,1.188499,.4017857,777544,1,,,777687,1,1.167298,.4017857,777687,1,,,836390,1,.9323764,.3571429,836390,1,,,826873,1,.7637843,.4196429,826873,1,,,849791,1,1.014438,.4464286,849791,1,,,813318,1,.8280819,.4464286,813318,1,,,850610,1,1.077343,.3571429,850610,1,,,851349,1,.8481133,.4017857,851349,1,,,858482,1,1.127108,.3873627,0
421,758021,0,,,771800,1,.3236501,.2905219,762774,1,,,789818,0,,,789818,1,.3400786,.417239,775585,1,.350041,.3523352,811499,1,.8229564,.4739011,814949,1,.9008363,.4464286,804603,1,.9992673,.4241071,796800,1,1.302157,.4017857,794399,1,1.204357,.4215316,813092,1,1.090988,.4464286,816094,1,.9452981,.4000687,827335,1,1.256862,.3734547,848943,1,,,849727,1,1.348237,.4017857,849727,1,,,918229,1,,,918229,1,,,918229,1,1.288432,.4464286,918229,1,,,944337,1,1.559611,.4910714,944337,1,,,1027474,1,1.501184,.4910714,1027474,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
422,727341,1,.3246317,.4744162,729831,1,.4684468,.3554258,712688,1,.2681561,.3863324,747804,0,,,754141,0,,,781893,1,.3091687,.1304945,779027,1,.8182746,.2378091,790907,1,.944822,.3957761,806597,1,.9440687,.4093406,807784,1,.8089041,.4435096,792747,1,1.063114,.4174107,819876,1,1.251673,.4196429,795228,1,.8707354,.46875,813827,1,,,857647,1,.958734,.4237638,857647,1,,,877999,1,1.101974,.5,877999,1,,,927521,1,1.171302,.4910714,927521,1,,,965615,1,1.408924,.4017857,965615,1,,,1002047,1,.3365425,.3571429,1002047,1,,,1006898,1,.715309,.5803571,1006898,1,,,975350,1,.7962326,.4464286,975350,1,,,1066761,1,.9619133,.3571429,1066761,1,,,1125698,1,.5504581,.3571429,1125698,1,,,0
443,551965,1,,,543188,1,,,557479,1,.4233662,.3494162,580445,1,.4358886,.3571429,574615,1,.3839097,.3571429,574674,1,.4328192,.3571429,581612,1,.5685956,.3571429,580353,1,.4648148,.3609203,581262,1,.4941047,.3614354,582697,1,.4857071,.3571429,583351,1,,,608497,1,.476698,.3571429,608497,1,,,615345,1,.5142543,.375,615345,1,,,677372,1,.80704,.375,677372,1,,,673284,1,.9111861,.3928571,673284,1,,,691224,1,.8760789,.375,691224,1,,,725669,1,.882937,.4017857,725669,1,,,680530,1,.9057146,.3571429,680530,1,,,688584,1,.8977857,.375,688584,1,,,,,,,,,,,,,,,,,,,,,,,0
445,546666,0,,,545545,1,1.647987,.3025412,543547,1,1.214931,.2740385,540012,1,.6321106,.3212569,553819,1,.8099613,.3808379,558704,1,.8384656,.4009272,554981,1,.8069715,.3540522,551104,1,,,569675,1,.842648,.4017857,569675,1,,,,,,,,,,,,,,,604226,1,,,618603,1,.7289488,.4910714,618603,1,,,627054,1,1.076936,.5357143,627054,1,,,652928,1,.8453652,.3571429,652928,1,,,645379,1,.8300122,.3683036,645379,1,,,692850,1,.7112328,.5892857,692850,1,,,708769,1,.0011291,.5803571,708769,1,,,709792,1,1.937068,.2678571,709792,1,,,727294,1,2.244638,.3047734,727294,1,,,,,,,,,,,0
481,688425,0,,,687344,0,,,702422,0,,,702422,1,.897844,.2472527,732604,1,.96541,.3674451,769084,1,1.065098,.3940591,789908,1,1.204965,.4017857,831957,1,1.844422,.4017857,851851,1,2.045518,.3828984,806328,1,2.322428,.3803228,806824,1,2.374128,.3871909,789790,1,2.582143,.3786058,789790,1,2.639393,.4017857,751552,1,2.733486,.3794643,769742,1,,,768834,1,3.758736,.3571429,768834,1,,,829480,1,,.375,829480,1,,,851804,1,4.658179,.4107143,851804,1,,,927869,1,2.24461,.3708791,927869,1,,,929804,1,2.891773,.4017857,929804,1,,,903608,1,5.256594,.4017857,903608,1,,,963802,1,2.687285,.3571429,963802,1,,,934587,1,2.34613,.3660714,934587,1,,,1018786,1,2.201833,.3571429,0
553,682845,1,.3777787,.3004808,638680,1,.5179933,.3571429,714378,1,.6401378,.3571429,728966,1,.5843434,.4107143,700438,1,.659373,.3969781,708998,1,.6825568,.4180975,726760,1,.6728294,.4359547,709211,1,.7245389,.2987638,696303,1,.9298145,.3389423,696303,1,,.3708791,709211,1,,,743275,1,1.203783,.4017857,743275,1,,,795201,1,,.3571429,795201,1,,,833732,1,1.365518,.4017857,833732,1,,,809059,1,1.212089,.4464286,809059,1,,,849720,1,.8974466,.4464286,849720,0,,,854226,0,,,854226,1,,,850699,1,.5525457,.385989,850699,1,,,868115,1,.5208102,.3957761,868115,1,,,1040380,1,.8256872,.3571429,1040380,1,,,975349,1,.9744394,.3571429,975349,1,,,1035187,1,1.044816,.3571429,0
559,593963,1,.5209468,.3125,612704,1,.4395697,.2905219,623938,0,,,637155,0,,,645616,0,,,644093,1,.9772246,.3571429,656317,1,1.101722,.3777473,663318,1,1.255684,.3863324,625764,1,1.303125,.3571429,633155,1,1.470716,.3571429,631866,1,1.398299,.3794643,647051,1,,,659646,1,1.559045,.3660714,659646,1,,,689577,1,1.258411,.3794643,689577,1,,,709238,1,1.211347,.4017857,709238,1,,,759456,1,1.468493,.3571429,759456,1,,,773728,1,1.296312,.4017857,773728,1,,,804899,1,1.540443,.4017857,804899,1,,,776315,1,1.822488,.4017857,776315,1,,,771060,1,1.778471,.4017857,771060,1,,,871092,1,1.957184,.4017857,871092,1,,,866964,1,2.047307,.4017857,866964,1,,,0
570,724040,1,.4801091,.5133929,722555,1,.654785,.5710852,719909,1,.4598345,.6464629,715226,1,.3739274,.6335852,733514,1,.5050871,.5357143,739984,1,.6037677,.521978,735053,1,.4322014,.4910714,729918,1,,,754514,1,.4738629,.3674451,754514,1,,,780007,1,1.379707,.3660714,780007,1,,,800276,1,1.081202,.4910714,800276,1,,,819318,1,1.320867,.5357143,819318,1,,,830511,1,1.495744,.5357143,830511,1,,,864780,1,1.324406,.5357143,864780,1,,,854781,1,1.327054,.5357143,854781,1,,,917655,1,1.385155,.4910714,917655,1,,,938739,1,1.693717,.4642857,938739,1,,,940095,1,1.668748,.4550138,940095,1,,,963275,1,2.206698,.4086538,963275,1,,,,,,,,,,,0
575,834785,0,,,849959,0,,,840019,0,,,843783,0,,,869802,1,.4986842,.1991758,854128,1,1.039184,.3296703,893679,1,1.158857,.3365385,897478,1,.9807492,.3571429,886085,1,.9423237,.3571429,877492,1,.8656385,.3571429,874847,1,.8528934,.3571429,895433,1,.9091569,.3571429,898739,1,1.058916,.3571429,911119,1,.9142722,.3571429,934915,1,,,935778,1,.8802662,.3571429,935778,1,,,1000553,1,.8999451,.3571429,1000553,1,,,1011217,1,.7928814,.3571429,1011217,1,,,1039969,0,,,1039969,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
578,639652,0,,,659834,1,.3276729,.2165179,671932,1,.3325389,.4739011,686166,1,.4381692,.4910714,695278,1,.5896899,.4575893,693637,1,.4782315,.4352679,706802,1,.5735948,.4249656,714342,1,.3650244,.3090659,673899,1,.137281,.4730426,681859,1,.1172814,.2687156,680470,0,,,696823,1,,,710387,1,1.135827,.2129121,710387,1,,,742621,1,1.306574,.2108517,742621,1,,,763794,1,.9956973,.4443681,763794,1,,,817875,1,1.255122,.2321429,817875,1,,,833245,1,.6262857,.4478022,833245,1,,,866814,1,.9768665,.3863324,866814,1,,,836030,1,.9123499,.4285714,836030,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0
581,855351,1,.5586779,.3772321,858280,1,.5700251,.4019574,838120,1,.5768175,.3592033,879416,1,.3466163,.4912431,886869,1,.1836105,.6717033,919505,1,.2600645,.6205357,916134,1,,.6875,930105,1,1.059377,.4706388,948557,1,1.133936,.440419,949953,1,1.004891,.4378434,932270,1,.6845416,.3794643,964173,1,.5769599,.4369849,935187,1,.7891806,.4266827,957059,1,,,1008591,1,.8125533,.3571429,1008591,1,,,1032526,1,.6788157,.4464286,1032526,1,,,1090763,1,.8109014,.4910714,1090763,1,,,1135562,1,.6526635,.4464286,1135562,1,,,1178406,1,.7852658,.3571429,1178406,1,,,1184111,1,,.3571429,1184111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0
725,541115,0,,,549905,0,,,542984,1,1.219619,.2350618,546615,0,,,556341,1,.7761633,.4186127,557597,1,.8292703,.418956,557357,1,1.029502,.3760302,556041,1,.8980677,.4601648,556220,1,,,581500,1,.9914173,.4732143,581500,1,,,591726,1,1.15193,.4464286,591726,1,,,604421,1,1.362765,.4285714,604421,1,,,636610,1,1.561731,.3571429,636610,1,,,654049,1,1.63784,.3571429,654049,1,,,674061,1,.9189168,.6078296,674061,1,,,645048,1,1.30936,.4017857,645048,1,,,673635,1,1.399146,.3928571,673635,1,,,670288,1,1.269112,.4285714,670288,1,,,690688,0,,,690688,1,,,669636,1,1.110201,.4481456,669636,1,,,,,,,0
776,804295,0,,,791505,1,.9778713,.3643544,812330,1,1.064914,.3914835,845794,1,.9874387,.4335508,837299,1,1.1393,.4266827,837385,1,1.074374,.3873627,847494,1,.9993062,.2709478,845661,0,,,846986,1,1.0891,.3279533,849076,1,.7843313,.3571429,850029,1,,,886671,1,.8727425,.4821429,886671,1,,,896649,1,.7713816,.5357143,896649,1,,,987032,1,1.885511,.3660714,987032,1,,,981074,1,5.000928,.3928571,981074,1,,,1007217,1,1.692584,.4464286,1007217,1,,,1057407,1,2.160378,.4017857,1057407,1,,,991634,1,2.038356,.4464286,991634,1,,,1003369,1,1.862264,.4464286,1003369,1,,,1005595,1,2.568805,.3571429,1005595,1,,,1102765,1,,.4464286,1102765,1,,,1111607,1,2.261024,.2833104,0
796,558427,1,.5924576,.3871909,576047,1,.5487497,.4344094,586608,1,.8729147,.3846154,599035,1,1.054345,.3571429,606990,1,1.469106,.3708791,605557,1,1.065815,.4210165,617050,1,,,623632,1,1.184123,.390625,588325,1,1.121294,.3571429,595274,1,1.000087,.3571429,594062,1,1.628547,.3571429,608338,1,,,620180,1,1.420464,.4017857,620180,1,,,648320,1,.9142299,.4017857,648320,1,,,666805,1,1.536208,.3571429,666805,1,,,714018,1,1.351946,.3571429,714018,1,,,727436,1,1.301298,.3571429,727436,1,,,756743,1,1.22578,.3571429,756743,1,,,729868,1,1.234161,.3571429,729868,1,,,724928,1,1.346678,.3571429,724928,1,,,818975,1,1.30479,.4017857,818975,1,,,815094,1,1.240196,.3571429,815094,1,,,0
853,735062,1,.7611715,.4816277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
874,612268,1,.3592786,.2245879,622214,1,.5488967,.4017857,614383,1,.737528,.3549107,618492,1,.6674159,.4453984,629496,1,.7525384,.4347527,630917,1,.6214159,.5573489,630646,1,.5822085,.6315247,629157,1,.6857041,.5357143,629359,1,,,657963,1,.7222697,.4821429,657963,1,,,669534,1,.9667981,.4464286,669534,1,,,683899,1,1.178102,.4732143,683899,1,,,720321,1,1.118852,.5357143,720321,1,,,740053,1,1.20142,.5535714,740053,1,,,762696,1,1.24726,.5446429,762696,1,,,729867,1,1.25467,.5892857,729867,1,,,762214,1,1.474934,.5357143,762214,1,,,758427,1,1.493641,.5089286,758427,1,,,781510,1,.6074428,.625,781510,1,,,757689,1,1.448044,.4052198,757689,1,,,,,,,0
907,597600,0,,,616455,1,,,627758,1,,,641056,0,,,649569,1,,.1717033,648036,1,.2954785,.3468406,660335,1,.2838373,.4002404,667380,1,,.4275412,629595,1,.3639127,.4163805,637032,1,.2745337,.2678571,635735,1,.2804885,.1991758,651013,1,,,663685,1,.3576954,.5625,663685,1,,,693799,1,.3027309,.4550138,693799,1,,,713581,1,.1651836,.5357143,713581,1,,,764106,1,.2237703,.4464286,764106,1,,,778466,1,.1151723,.5357143,778466,1,,,809828,1,.1075919,.4910714,809828,1,,,781068,1,.003906,.5460165,781068,1,,,775781,1,.0982631,.5803571,775781,1,,,876426,1,.1580803,.5803571,876426,1,,,872273,1,.1669091,.6696429,872273,1,,,0
913,533333,0,,,531920,0,,,544761,1,.3475237,.3228022,527580,1,.3763646,.3159341,535556,1,.5475365,.2678571,538658,0,,,523675,0,,,512411,1,.5621538,.1270604,550860,1,,,577286,1,3.380222,.0858517,577286,1,,,556108,1,1.252097,.4107143,556108,1,,,594971,1,1.581545,.4196429,594971,1,,,609963,1,1.606384,.5700549,609963,1,,,621701,1,1.794893,.4464286,621701,1,,,629637,1,,.4017857,629637,1,,,633441,1,1.831335,.4464286,633441,1,,,643693,1,2.308592,.4464286,643693,1,,,687791,1,1.83486,.5357143,687791,1,,,760605,1,4.373922,.5357143,760605,1,,,834857,1,1.71457,.5803571,834857,1,,,810874,1,,.4490041,0
927,690008,1,1.001675,.3571429,702550,1,.8170663,.3571429,694334,1,.9409433,.3571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
944,143874,1,.4796966,.3502747,143046,1,.5594258,.3571429,146909,1,.595955,.3571429,149385,1,.5897242,.2788462,151945,1,.591724,.25,157438,1,.3928285,.3962912,154450,1,.721693,.2936127,156490,1,.324221,.1888736,162405,1,1.364105,.1488668,704519,1,.5730443,.307864,704519,1,1.169727,.2065591,732328,1,.606405,.3028846,732328,1,,,707504,1,.7897714,.3674451,707504,1,,,806623,1,.9202446,.3392857,806623,1,,,710021,1,1.069347,.3392857,710021,1,,,931712,1,1.153202,.3392857,931712,1,,,710763,1,1.228085,.3392857,710763,1,,,771349,1,1.201308,.3392857,771349,1,,,739550,1,1.106763,.3571429,739550,1,,,774395,1,1.058105,.3571429,774395,1,,,612961,1,1.04954,.3571429,612961,1,,,710039,1,1.110861,.3571429,0
