id,weight23,E23,inch_norm23,hours_norm23,weight24,E24,inch_norm24,hours_norm24,weight25,E25,inch_norm25,hours_norm25,weight26,E26,inch_norm26,hours_norm26,weight27,E27,inch_norm27,hours_norm27,weight28,E28,inch_norm28,hours_norm28,weight29,E29,inch_norm29,hours_norm29,weight30,E30,inch_norm30,hours_norm30,weight31,E31,inch_norm31,hours_norm31,weight32,E32,inch_norm32,hours_norm32,weight33,E33,inch_norm33,hours_norm33,weight34,E34,inch_norm34,hours_norm34,weight35,E35,inch_norm35,hours_norm35,weight36,E36,inch_norm36,hours_norm36,weight37,E37,inch_norm37,hours_norm37,weight38,E38,inch_norm38,hours_norm38,weight39,E39,inch_norm39,hours_norm39,weight40,E40,inch_norm40,hours_norm40,weight41,E41,inch_norm41,hours_norm41,weight42,E42,inch_norm42,hours_norm42,weight43,E43,inch_norm43,hours_norm43,weight44,E44,inch_norm44,hours_norm44,weight45,E45,inch_norm45,hours_norm45,weight46,E46,inch_norm46,hours_norm46,weight47,E47,inch_norm47,hours_norm47,weight48,E48,inch_norm48,hours_norm48,weight49,E49,inch_norm49,hours_norm49,weight50,E50,inch_norm50,hours_norm50,weight51,E51,inch_norm51,hours_norm51,weight52,E52,inch_norm52,hours_norm52,weight53,E53,inch_norm53,hours_norm53,weight54,E54,inch_norm54,hours_norm54,black
295,584605,1,.395933,.3736264,594101,1,.5288781,.3434066,586624,1,.547878,.2730083,590547,1,,,602411,1,.6949502,.3571429,602411,1,.8788517,.3571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
313,672296,1,.5152812,.3914835,683216,1,.5811847,.4017857,674618,1,.6974079,.3932005,679129,1,.7514725,.4114011,691213,1,.6317729,.3928571,692773,1,.7374225,.3669299,692474,1,.7353581,.3571429,690840,1,.6736742,.4241071,691062,1,,,722471,1,.8647079,.3691621,722471,1,,,735176,1,.7713815,.3571429,735176,1,,,750949,1,.4777333,.6112638,750949,1,,,812608,1,,,812608,1,,,812608,1,.7597776,.4745879,812608,1,,,837471,1,.4115594,.6785714,837471,1,,,801424,1,.756421,.3571429,801424,1,,,836942,1,.9234367,.3571429,836942,1,,,832783,1,.7706414,.3571429,832783,1,,,858129,1,.7370306,.3605769,858129,1,,,831973,1,.8145233,.3588599,831973,1,,,880259,1,.7745473,.3571429,0
348,609467,1,.5468464,.3270948,608509,1,.3211447,.5048077,621858,1,.8392634,.364011,621858,1,2.080808,.2601305,648578,1,1.391056,.4017857,680875,1,.0763872,.448489,699310,1,1.979299,.4035027,736536,1,,.4035027,754149,1,1.698885,.4610234,713847,1,1.853758,.4764766,714286,1,1.715916,.5357143,699205,1,,.551511,699205,1,1.126737,.5594093,665353,1,1.213223,.504636,681457,1,,,680653,1,,.5357143,680653,1,,,734344,1,2.536474,.5357143,734344,1,,,754107,1,2.678453,.7142857,754107,1,,,821448,1,2.839237,.6919643,821448,1,,,823161,1,2.983258,.7142857,823161,1,,,799970,1,2.628297,.8035714,799970,1,,,853260,1,2.917842,.75,853260,1,,,827396,1,2.612423,.8214286,827396,1,,,,,,,0
349,551954,1,.8907222,.364011,550371,1,.5446647,.3365385,537539,1,.8287791,.3571429,555644,1,.595955,.3571429,593560,1,.7759242,.3708791,562504,1,,.3571429,603672,1,2.074975,.3571429,619702,1,,.4423077,604053,1,1.4954,.5906593,619301,1,1.186,.4756181,588586,1,1.82488,.5357143,623002,1,,.5460165,599116,1,1.165575,.6128091,599116,1,,,636968,1,,.5357143,636968,1,,,627589,1,1.851316,.4464286,627589,1,,,695868,1,3.097193,.3571429,695868,1,,,718198,1,,.5357143,718198,1,,,676597,1,,.4464286,676597,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781708,1,,,0
377,154341,1,.1201665,.4910714,162871,1,.2235727,.457761,157984,1,.2320581,.4464286,158296,1,.1408301,.5037774,159554,1,,.3883929,158922,1,,.4412775,168512,1,.3962623,.4910714,166864,1,,.4447115,164725,1,,.4093406,166173,1,.3486355,.4206731,170495,1,,.3684753,167386,1,,.3028846,166864,1,,.1614011,171497,1,,,168262,0,,,168262,1,,,178353,1,,.103022,178353,1,,,187601,1,,.2232143,187601,1,,,195213,1,.1864753,.2232143,195213,1,,,193203,1,,.2000344,193203,1,,,,,,,,,,,,,,,,,,,,,,,,,,,212389,0,,,212389,0,,,1
383,207726,1,.6630232,.3571429,212372,1,.6952809,.3571429,224508,1,.8825072,.3571429,229021,1,.8660688,.3571429,225732,1,.8354531,.3571429,228301,1,.872522,.3571429,226148,1,,,225143,1,,.3571429,225143,1,.7576307,.3571429,226148,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
384,203604,1,.8455757,.4213599,207232,1,.9252042,.3997253,210410,1,1.27999,.375,204601,1,1.229841,.375,205860,1,1.109697,.3964629,215478,1,1.037165,.4350962,211642,1,1.327658,.375,214184,1,1.260614,.375,212398,1,1.260737,.4127747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
451,546666,1,.4358886,.3571429,545545,1,.5933149,.3571429,543547,1,.9013155,.3957761,540012,1,.7121804,.4910714,553819,1,.6837682,.5065247,558704,1,.7059438,.5357143,554981,1,.6777704,.5194024,551104,1,,,569675,1,.6283746,.4464286,569675,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
469,150393,1,,.1476648,151978,1,,,152856,0,,,152856,0,,,151687,1,.1618007,.1605426,150822,1,,.15625,147733,0,,,148702,1,,,150822,1,.0650043,.1785714,150822,1,,,159462,1,,.1820055,159462,0,,,163488,0,,,163488,0,,,166635,1,.0885758,.1785714,166635,1,,,173930,1,,.2232143,173930,1,,,176781,0,,,176781,1,,,164051,0,,,164051,1,,,181882,1,,.0892857,181882,1,,,182684,1,,.1785714,182684,1,,,186051,1,.1771708,.25,186051,1,,,203361,1,,.3344781,203361,1,,,,,,,,,,,0
477,596890,1,.2559567,.262706,606585,0,,,598951,1,.2961915,.4629121,602956,1,.5018194,.3080357,613685,1,.0629352,.5377747,615070,1,.3868202,.3217719,614805,0,,,613354,1,.4028996,.2026099,613551,1,,,641437,1,.3449206,.3365385,641437,1,,,652717,1,.2719446,.4052198,652717,1,,,666721,1,.4707734,.3571429,666721,1,,,702228,0,,,702228,1,,,721464,1,.3448317,.3485577,721464,1,,,743539,1,.3013062,.4759615,743539,1,,,711535,1,,.3691621,711535,0,,,743069,0,,,743069,1,,,739376,1,.1153341,.625,739376,1,,,761880,1,,.7051854,761880,1,,,738658,1,.3243608,.4601648,738658,1,,,,,,,0
521,180029,1,.2887254,.3485577,184055,1,.3891079,.3828984,194573,1,.3110076,.5728022,198484,1,.5264053,.4215316,195634,1,.6180288,.4198146,197860,1,.7387867,.3880495,195995,1,.6562009,.5436127,193403,1,.8438063,.4010989,195123,1,1.060683,.3571429,195995,1,1.215158,.3717377,193025,1,.7652572,.4666896,186463,1,,,191468,1,,.3571429,191468,1,,,193048,1,,.4266827,193048,1,,,215199,1,.7426123,.5958104,215199,1,,,213826,1,,.3839286,213826,1,,,226344,1,,.5357143,226344,1,,,215128,1,1.610219,.375,215128,1,,,211526,1,1.503995,.4017857,211526,1,,,208257,1,1.145746,.4017857,208257,1,,,225247,1,.6796989,.5784684,225247,1,,,231224,1,,.4867788,231224,1,,,1
535,646127,0,,,647372,0,,,642088,0,,,646647,1,.1201909,.2815934,642872,0,,,647493,1,.6992205,.1923077,669532,0,,,653427,0,,,694249,0,,,694249,1,,,757195,1,,,757195,1,,,757195,1,,,757195,1,,,757195,1,.3878686,.3863324,757195,0,,,805358,0,,,805358,0,,,805358,1,.6762922,.2232143,805358,1,,,816629,0,,,816629,0,,,859918,0,,,859918,0,,,890889,1,,,890889,1,,,890889,1,.4953163,.2554945,890889,1,,,,,,,,,,,862701,0,,,862701,0,,,0
564,871504,0,,,869005,0,,,848743,1,.2016696,.5357143,877330,1,.3573583,.3176511,937199,1,.4560534,.3605769,888163,1,.482265,.3708791,953164,1,.4995307,.3116415,978475,1,.4109085,.364011,953766,1,.600176,.1802885,977842,1,.5903128,.4395604,929344,1,.5325691,.5080701,983685,1,.5998214,.4028159,945971,1,.6084005,.4696085,945971,1,,,990927,1,,,990927,1,,,990927,1,.7713815,.3571429,990927,1,,,,,,,1194433,1,,,1194433,1,,,1194433,0,,,1194433,0,,,1194433,0,,,1194433,1,.1807524,.2087912,1194433,0,,,1188638,1,.3322551,.2781594,1188638,1,,,1109442,0,,,1109442,0,,,1053747,1,,.1112637,1053747,1,,,0
565,737122,0,,,748155,1,.7263201,.1758242,762283,1,1.103056,.2111951,796406,1,.5648275,.3571429,813693,1,.8657231,.3296703,798135,1,.6816322,.3657281,812343,1,1.202276,.2472527,833305,1,1.117422,.2524038,825702,1,1.11369,.2429602,801313,1,.5882865,.3571429,826364,1,,.3597184,847074,0,,,868483,1,.7919583,.2687156,868483,1,,,902310,1,.7353837,.4120879,902310,1,,,999482,1,.7433263,.5357143,999482,1,,,1054330,1,.5594259,.4464286,1054330,1,,,1117535,1,.6666747,.3605769,1117535,1,,,1089748,1,1.162377,.3571429,1089748,1,,,1046661,1,1.194349,.3571429,1046661,1,,,1034820,1,1.385155,.3571429,1034820,1,,,1054737,1,1.376145,.4285714,1054737,1,,,1074126,1,2.038595,.4035027,1074126,1,,,0
580,639652,1,.4235529,.3494162,659834,1,.5094191,.3760302,,,,,714342,1,,,714342,1,,,714342,1,,,714342,1,1.108017,.3434066,714342,1,1.314088,.3434066,673899,1,1.525037,.3725962,681859,1,1.214295,.4498627,680470,1,1.54512,.3434066,696823,1,,,710387,1,1.462596,.3571429,710387,1,,,742621,1,1.843602,.3571429,742621,1,,,763794,1,1.486653,.4285714,763794,1,,,817875,1,1.398565,.4285714,817875,1,,,833245,1,1.121808,.5357143,833245,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954724,0,,,954724,0,,,954724,0,,,0
584,551987,1,.3493482,.1880151,548809,1,.4235529,.3494162,563630,1,.3725533,.418956,573130,1,.686532,.2395261,582954,1,.6205955,.5391484,604026,1,.818812,.5228366,592562,1,1.007627,.4017857,600390,1,.947465,.4141484,623083,1,.4909974,.5054945,617755,1,.3461453,.5940934,617035,1,.4019242,.470467,632132,1,.5321883,.5752061,631566,1,,,652275,1,.6188049,.3751717,652275,1,,,702579,0,,,702579,0,,,702579,1,,,702579,1,,,755613,1,.5594258,.3571429,755613,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799870,1,,,799870,1,,,799870,1,,,799870,1,,,0
599,263677,1,.486579,.385989,263995,1,.7743065,.3571429,270513,1,.7356466,.3571429,266726,1,.6464476,.2747253,273041,0,,,271855,0,,,290604,1,.497814,.4052198,292740,1,.3479461,.521978,288500,1,.3257415,.5357143,289453,1,.6183131,.3846154,293328,1,.8528934,.3571429,300159,1,.8788517,.3571429,299338,1,.911844,.3571429,311909,1,.9428431,.3571429,301812,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
610,596472,1,.7198782,.3736264,606160,1,.6564206,.395261,598532,1,.5766232,.4107143,602534,1,.6919572,.4296016,613255,1,.7581275,.4464286,614639,1,.9231049,.4103709,614375,1,.8939805,.3760302,612924,1,.8438009,.4232486,613122,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
613,510182,1,.1960585,.4053915,527619,1,.6810673,.3159341,522202,1,.6538329,.3571429,534693,1,.7259383,.3571429,520216,1,.8822854,.3571429,539194,1,.7391744,.3571429,528012,1,.8215652,.3741415,529977,1,,.4103709,542423,1,.7771313,.4464286,527361,1,,,565204,1,.965215,.4910714,565204,1,,,555830,1,1.011367,.5357143,555830,1,,,618089,1,1.00762,.5357143,618089,1,,,634795,1,1.135804,.4910714,634795,1,,,632225,1,1.148732,.4464286,632225,1,,,656260,1,1.338495,.5357143,656260,1,,,645083,1,1.320154,.4464286,645083,1,,,645903,1,1.00039,.3502747,645903,1,,,646654,1,.8562682,.5357143,646654,1,,,673742,1,,.4120879,673742,0,,,726898,0,,,726898,0,,,1
624,205231,1,.5767103,.2448489,202793,1,.3039529,.5975275,215880,1,.3888955,.5769231,207982,1,,,207982,1,,,194538,1,.7909782,.3557692,194538,1,.655352,.4488324,205889,1,.6929646,.4270261,212738,1,,,207982,1,.7583832,.4464286,207982,1,,,219586,1,.706372,.364011,219586,1,,,247243,1,1.090212,.3571429,247243,1,,,220937,1,1.398565,.3571429,220937,1,,,223665,1,1.182998,.3928571,223665,1,,,204276,1,1.268048,.3571429,204276,1,,,227255,1,1.592465,.3571429,227255,1,,,232440,1,.9041984,.3571429,232440,1,,,232440,1,.8027515,.5714286,232440,1,,,224326,1,1.0014,.5054945,224326,1,,,254469,1,1.276561,.3653846,254469,1,,,,,,,1
684,593721,1,1.523908,.3159341,590304,1,1.515588,.3571429,606246,1,1.564938,.3571429,616463,1,1.392111,.4244505,627031,1,1.125933,.3822115,649695,1,1.314585,.375,637365,1,1.267461,.3933723,645785,1,1.198222,.3870192,670193,1,1.562058,.3571429,664462,1,1.357592,.4065934,663688,1,1.3234,.4127747,679926,1,1.188554,.4464286,679318,1,,,701593,1,1.381341,.3571429,701593,1,,,755561,1,1.79989,.3571429,755561,1,,,755700,1,1.866182,.3461538,755700,1,,,812743,1,1.331966,.375,812743,1,,,803495,1,1.453009,.375,803495,1,,,825765,1,1.521657,.3571429,825765,1,,,790324,1,1.393407,.3571429,790324,1,,,826562,1,1.457711,.2403846,826562,0,,,827280,0,,,827280,0,,,834211,0,,,0
702,558801,1,.220817,.2120536,549915,1,.2510856,.1528159,564383,1,.2478568,.2712912,587634,1,.3995645,.3571429,581731,1,.3141079,.3571429,581791,0,,,588815,0,,,587541,0,,,588461,1,.0248706,.2111951,589913,0,,,590576,0,,,616033,0,,,616033,1,,,622966,1,.0125172,.2824519,622966,1,,,685761,0,,,685761,0,,,681622,0,,,681622,0,,,734656,0,,,734656,0,,,734656,0,,,734656,0,,,688959,0,,,688959,0,,,697112,1,,.2232143,697112,1,,,698658,1,.0183486,.1785714,698658,0,,,766170,0,,,766170,0,,,772312,0,,,0
707,449706,1,.7426428,.2767857,450583,1,.930709,.3756868,468329,1,.8554576,.3791209,460879,1,.9835703,.3928571,459167,1,.9080123,.3928571,467979,1,.9125609,.3832417,461783,1,1.060683,.3571429,458644,1,1.029501,.3571429,463259,1,1.028556,.3571429,478605,1,,,488863,1,1.11049,.3571429,488863,1,,,515244,1,1.157072,.3571429,515244,1,,,543053,1,.5020713,.6785714,543053,1,,,569285,1,1.212089,.3571429,569285,1,,,603857,1,1.301298,.3571429,603857,1,,,594648,1,1.014438,.3571429,594648,1,,,577156,1,1.035102,.3571429,577156,1,,,621826,1,,,621826,1,,,621826,1,.6553073,.5,621826,1,,,681479,1,,,681479,1,,,681479,1,.5671859,.625,681479,1,,,0
711,563400,1,.5600541,.456044,554441,1,.0578329,.4739011,569029,1,.5135918,.4713255,592470,1,.1981312,.4910714,586519,0,,,586579,1,.4582792,.2335165,593661,1,.4648895,.364011,592377,1,.6970202,.3571429,593305,1,.7059438,.3571429,594769,1,.6834185,.3434066,595437,1,,,621104,1,.7583832,.3571429,621104,1,,,628093,1,.822807,.3571429,628093,1,,,691406,1,1.263655,.3571429,691406,1,,,687232,1,.9323764,.3571429,687232,1,,,705545,1,.9188144,.375,705545,1,,,740703,1,.704471,.4285714,740703,1,,,694629,1,.7781365,.3928571,694629,1,,,702850,1,.7887689,.3571429,702850,1,,,704408,1,.7863687,.375,704408,1,,,772476,1,.932478,.3392857,772476,1,,,,,,,0
717,499759,1,,.364011,500734,1,.3268686,.4278846,520455,1,,,520066,1,,,520066,1,.1076665,.2760989,520066,1,1.166664,.2127404,513180,1,.6352352,.4429945,509692,1,.2791364,.4732143,514820,1,.6791736,.4206731,531874,1,,,543274,0,,,543274,1,,,572591,1,2.532313,.0906593,572591,1,,,603496,1,.7433263,.5357143,603496,1,,,632648,1,.6060447,.5357143,632648,1,,,671068,1,.6461616,.4464286,671068,1,,,660833,1,.7311267,.4129464,660833,1,,,641394,1,.5173715,.4946772,641394,1,,,656277,1,.532752,.5803571,656277,1,,,691036,1,.4742409,.5803571,691036,1,,,745095,1,.7971269,.4464286,745095,1,,,757329,1,.5020635,.520261,757329,1,,,0
722,641416,1,.6906378,.3365385,643612,1,.6509408,.2815934,628495,1,.5289854,.4567308,659462,1,.8010933,.3365385,665050,1,.6371335,.4086538,689524,1,.5138194,.4842033,686996,1,.5547673,.4910714,697473,1,.6853264,.4910714,711310,1,.6053416,.4910714,712356,1,.6200777,.4730426,699096,1,.7612263,.4052198,723020,1,.4706292,.4017857,701283,1,.5743012,.4086538,717685,1,,,756328,1,.7177554,.7142857,756328,1,,,774277,1,.7370979,.5357143,774277,1,,,817948,1,.6560815,.6339286,817948,1,,,851542,1,.7336732,.5446429,851542,1,,,883671,1,.6334918,.6071429,883671,1,,,887948,1,.5856446,.7410714,887948,1,,,860127,1,.6938598,.625,860127,1,,,,,,,,,,,,,,,,,,,0
738,697091,1,1.110111,.5075549,695996,1,.0460741,.4574176,711264,1,.6354423,.5288461,711264,1,1.010392,.5357143,741826,1,.7728094,.5508242,778765,1,1.209596,.4884959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
754,287764,1,.4625756,.3365385,290763,0,,,285901,0,,,294314,0,,,295463,0,,,296786,0,,,294806,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
760,218147,1,,,222034,1,,,225439,0,,,219215,1,1.047026,.3571429,220565,1,1.23187,.3571429,230869,1,1.105603,.3571429,226759,1,.9394621,.3571429,229482,1,1.067795,.364011,227569,1,1.371408,.3571429,227931,1,,,240102,1,1.354256,.3571429,240102,1,,,268044,1,1.388487,.3571429,268044,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
769,703732,0,,,725937,1,.290812,.1756525,739246,0,,,754906,1,.3079027,.4192995,764931,1,.7636862,.2548077,763125,1,.4944291,.4285714,777609,1,.5264018,.4065934,785904,1,.6405144,.2730083,741410,1,.4858179,.356456,750167,1,.5000435,.3571429,748639,1,.4857071,.3571429,766630,1,,,781553,1,.5417023,.3571429,781553,1,,,817016,1,.6258585,.3228022,817016,1,,,840310,1,.6541272,.4464286,840310,1,,,899809,1,.6293541,.3571429,899809,1,,,916719,1,.4729787,.2032967,916719,0,,,953650,0,,,953650,1,,,919783,1,.5474099,.3571429,919783,1,,,913557,0,,,913557,0,,,1032076,0,,,1032076,0,,,1027185,0,,,1027185,0,,,0
786,651559,1,.3729658,.3173077,651559,1,.3075707,.392342,636254,1,.6069931,.3047734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
