id,weight23,E23,inch_norm23,hours_norm23,weight24,E24,inch_norm24,hours_norm24,weight25,E25,inch_norm25,hours_norm25,weight26,E26,inch_norm26,hours_norm26,weight27,E27,inch_norm27,hours_norm27,weight28,E28,inch_norm28,hours_norm28,weight29,E29,inch_norm29,hours_norm29,weight30,E30,inch_norm30,hours_norm30,weight31,E31,inch_norm31,hours_norm31,weight32,E32,inch_norm32,hours_norm32,weight33,E33,inch_norm33,hours_norm33,weight34,E34,inch_norm34,hours_norm34,weight35,E35,inch_norm35,hours_norm35,weight36,E36,inch_norm36,hours_norm36,weight37,E37,inch_norm37,hours_norm37,weight38,E38,inch_norm38,hours_norm38,weight39,E39,inch_norm39,hours_norm39,weight40,E40,inch_norm40,hours_norm40,weight41,E41,inch_norm41,hours_norm41,weight42,E42,inch_norm42,hours_norm42,weight43,E43,inch_norm43,hours_norm43,weight44,E44,inch_norm44,hours_norm44,weight45,E45,inch_norm45,hours_norm45,weight46,E46,inch_norm46,hours_norm46,weight47,E47,inch_norm47,hours_norm47,weight48,E48,inch_norm48,hours_norm48,weight49,E49,inch_norm49,hours_norm49,weight50,E50,inch_norm50,hours_norm50,weight51,E51,inch_norm51,hours_norm51,weight52,E52,inch_norm52,hours_norm52,weight53,E53,inch_norm53,hours_norm53,weight54,E54,inch_norm54,hours_norm54,black
357,580698,1,.4681812,.207761,579033,1,.6177911,.2225275,565532,1,.502746,.5298764,584580,1,.7712983,.3863324,624472,1,.8522015,.4052198,591798,1,.8367814,.4017857,635110,1,.875626,.4148352,651975,1,.7604511,.4261676,,,,,,,,,619238,1,1.05914,.3372253,655446,1,1.120787,.3186813,630317,1,.7296004,.587397,630317,1,,,670140,1,.9649071,.5714286,670140,1,,,660272,1,1.122009,.4910714,660272,1,,,732107,1,1.261402,.4910714,732107,1,,,755600,1,1.035974,.5625,755600,1,,,711832,1,.9518374,.5892857,711832,1,,,795871,1,1.056707,.5714286,795871,1,,,792010,1,1.069566,.5982143,792010,1,,,739240,1,1.282551,.5357143,739240,1,,,702130,1,1.504586,.5357143,702130,1,,,0
361,589995,0,,,592015,1,.5132418,.3125,578109,1,.6393438,.3125,606594,1,.8347384,.3399725,611734,1,.819471,.3846154,634246,1,.903724,.4464286,631921,1,1.032415,.4146635,641558,1,1.226029,.3863324,654285,1,1.664689,.3571429,655248,1,2.207694,.4163805,643051,1,2.246006,.4352679,665057,1,2.793387,.379636,645063,1,2.550023,.4067651,660150,1,,,695695,1,2.732671,.4912431,695695,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
410,480670,1,.4619294,.2451923,495837,1,.6356854,.3571429,504927,1,.6472998,.3571429,515624,1,.8284136,.3571429,522471,1,.9081011,.3571429,521238,1,.872522,.3571429,531130,1,.8323446,.3571429,536796,1,.884482,.3571429,506405,1,.8182412,.3571429,512387,1,.8383082,.3571429,511343,1,.8171308,.3571429,523632,1,,,533824,1,.3285294,.3434066,533824,1,,,558047,1,.5599658,.4017857,558047,1,,,573957,1,.6056733,.4017857,573957,1,,,614597,1,.554098,.4206731,614597,1,,,626147,1,.4487233,.5357143,626147,1,,,651372,1,.4453929,.5267857,651372,1,,,628240,1,.4164909,.5803571,628240,1,,,623987,1,.4908454,.293956,623987,1,,,,,,,,,,,,,,,,,,,0
412,544084,1,,.2086195,542968,1,.6721651,.4635989,540980,1,,.5992445,537461,1,,.625,551203,1,.4406694,.5649039,556065,1,,.5151099,552360,1,.3785203,.5391484,548501,1,,,566984,1,.5778157,.5357143,566984,1,,,586141,1,.3771198,.5357143,586141,1,,,601372,1,.449308,.5317651,601372,1,,,615681,1,.7575559,.3571429,615681,1,,,624092,1,.7852658,.3571429,624092,1,,,649844,1,,.3571429,649844,1,,,642330,1,.8360443,.3571429,642330,1,,,689577,1,.8657219,.3571429,689577,1,,,705421,1,,.3571429,705421,1,,,706440,1,.9921566,.3571429,706440,1,,,723859,1,1.149298,.3571429,723859,1,,,,,,,,,,,0
420,657459,1,.2166522,.4730426,656111,1,.1441069,.3459821,653708,1,,,649456,1,,,666062,1,,,667460,1,,,667460,1,,,662797,1,,,685131,1,.5846295,.364011,685131,1,,,708280,1,.7405263,.4464286,708280,1,,,726686,1,.5686161,.5135645,726686,1,,,743976,1,.517987,.4017857,743976,1,,,754140,0,,,754140,1,,,785258,1,.1000584,.2263049,785258,1,,,776178,1,.3583046,.3571429,776178,1,,,833270,1,.4809566,.3571429,833270,1,,,852416,1,.6422012,.3571429,852416,1,,,853647,1,.7197564,.3296703,853647,1,,,874696,1,.6965441,.4017857,874696,1,,,,,,,,,,,0
434,551857,1,.8660688,.3571429,560821,1,.7628049,.3571429,553763,1,.6147058,.4258242,557466,1,.7715137,.3853022,567385,1,.8831234,.3832417,568666,1,.9394621,.3571429,568421,1,1.029501,.3571429,567079,1,.9999852,.3571429,567262,1,,,593043,1,,.3571429,593043,1,,,603473,1,.9513705,.3571429,603473,1,,,616420,1,1.015879,.3571429,616420,1,,,649248,1,1.048923,.3571429,649248,1,,,667033,1,1.099372,.3571429,667033,1,,,687442,1,1.246914,.3571429,687442,1,,,657853,1,1.174443,.3571429,657853,1,,,687008,1,1.269725,.3571429,687008,1,,,683594,1,1.743117,.3571429,683594,1,,,704399,1,.7328429,.3021978,704399,1,,,682929,1,.8184392,.3571429,682929,1,,,,,,,0
453,535769,1,,,535769,1,,,535769,1,,,535769,1,,,535769,1,,,535769,1,.6523194,.4012706,535769,1,.6434579,.4120879,541484,1,.7044037,.3763736,510828,1,.6515625,.3571429,516861,1,.6132276,.3725962,515809,1,.6741583,.4010989,528205,1,,,538486,1,.6771278,.3928571,538486,1,,,562920,1,.776629,.4375,562920,1,,,619964,1,,,619964,1,,,619964,1,.6899586,.4464286,619964,1,,,631615,1,.6862828,.4553571,631615,1,,,657061,1,.7742777,.3928571,657061,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
502,523913,1,1.473095,.3674451,540444,1,1.542688,.362294,550352,1,1.654471,.3571429,562011,1,1.204965,.3571429,569475,1,1.083212,.3832417,568131,1,1.090891,.3770604,578913,1,1.182656,.3619505,585089,1,1.137618,.4065934,551964,1,1.018746,.4249656,558483,1,1.055313,.3981799,557346,1,1.072526,.4186127,570740,1,,,581850,1,1.040068,.4464286,581850,1,,,608251,1,1.275351,.4464286,608251,1,,,625593,1,1.328076,.4464286,625593,1,,,669888,1,1.553961,.4553571,669888,1,,,682477,1,1.489761,.4464286,682477,1,,,709972,1,1.521657,.4464286,709972,1,,,684759,1,1.528767,.4464286,684759,1,,,680124,1,1.662186,.4464286,680124,1,,,768359,1,1.679917,.4017857,768359,1,,,764718,1,1.952816,.4017857,764718,1,,,0
573,735371,1,.4370337,.3571429,687809,1,.4604385,.3571429,769330,1,.4895172,.3571429,785039,1,,,763535,1,.6282158,.3571429,763535,1,.5992882,.3571429,782663,1,.7581275,.3571429,763765,1,.7273256,.3571429,749864,1,.6765294,.3571429,749864,1,.6285622,.3571429,763765,1,,,800449,1,.554604,.5406937,800449,1,,,856369,1,.8101169,.6234546,856369,1,,,897864,1,.6558762,.6071429,897864,1,,,871293,1,.6215843,.5357143,871293,1,,,915081,1,.9300811,.4910714,915081,1,,,919935,1,.6292003,.4438531,919935,1,,,916136,1,.5940148,.5625,916136,1,,,934892,1,.7094963,.3873627,934892,1,,,1120408,1,1.431191,.2747253,1120408,1,,,1050374,1,.7795516,.4464286,1050374,1,,,1114815,1,.7661985,.4464286,0
596,174518,0,,,177627,0,,,180352,1,.1998783,.1622596,175372,1,.6049486,.3296703,176452,1,.9655197,.3571429,184695,1,1.064023,.2034684,181407,1,1.03868,.3334478,183586,1,1.05382,.3489011,182055,1,.7797251,.4842033,182345,1,,,192081,1,1.016698,.4043612,192081,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
633,671133,1,.6403145,.3631525,683332,1,.7262812,.3571429,675340,1,.6452361,.3787775,678366,1,,,712375,1,,,712375,1,,,712375,1,,,712375,1,,.4464286,712375,1,1.033364,.4824862,705467,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916253,1,,,916253,1,,,916253,1,,,916253,1,,,916253,1,,,916253,1,,.4017857,916253,1,,,1055005,1,,.4017857,0
637,523889,1,.5014647,.3880495,522814,1,.3875646,.4180975,520900,1,.762677,.3897665,517511,1,.3504234,.3863324,530744,1,.5454941,.3571429,535425,1,.7461194,.4223901,531857,1,.3064411,.4661745,528142,1,,,545939,1,.476698,.4464286,545939,1,,,564384,1,.6453388,.4553571,564384,1,,,579051,1,1.31027,.5267857,579051,1,,,,,,,,,,,,,,,,,,,625723,0,,,625723,0,,,618488,0,,,618488,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
667,519209,1,.4922339,.5267857,520210,1,.5658509,.4383585,515963,1,.6075522,.481456,519626,1,.5967494,.5463599,516593,1,.6188499,.5176855,520307,1,.7900087,.4787088,538017,1,.7853881,.4677198,525075,1,,,557879,1,.7150469,.4464286,557879,1,,,581222,1,.822807,.4464286,581222,1,,,589569,1,.9067527,.4196429,589569,1,,,608460,1,1.091079,.4196429,608460,1,,,615012,1,1.096879,.4017857,615012,1,,,647163,1,1.089582,.4017857,647163,1,,,656220,1,.9344675,.4945055,656220,1,,,691005,1,1.292811,.4464286,691005,1,,,753033,1,1.401166,.4910714,753033,1,,,715892,1,1.649299,.4910714,715892,1,,,694432,1,1.56516,.4490041,694432,1,,,,,,,,,,,0
672,147955,1,.5861384,.1835508,147336,1,.5482618,.3667583,146468,1,.3112276,.3203984,150276,1,.5072308,.3571429,155840,1,.5685956,.3571429,156154,1,.5000363,.3571429,152525,1,.5000435,.3571429,148775,1,.5714201,.3571429,150744,1,,,152345,1,.5146171,.3571429,152345,1,,,161831,1,.5918382,.4654877,161831,1,,,171526,1,,,171526,1,,,185098,1,.38197,.5786401,185098,1,,,193741,1,.4096183,.5477335,193741,1,,,182868,1,,,182868,1,,,173931,1,.114905,.3712225,173931,1,,,176017,0,,,176017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
729,621994,0,,,618414,1,.7980835,.1854396,635114,1,.5943223,.5013736,645819,1,1.194896,.4945055,656889,1,1.409501,.5666209,680633,1,1.024038,.5194024,667716,1,1.568606,.4993132,676536,1,1.826119,.4836882,702107,1,1.97552,.4653159,696103,1,2.314482,.4223901,695292,1,1.979545,.5357143,712304,1,2.068837,.5013736,711667,1,,,735002,1,2.424991,.5535714,735002,1,,,791540,1,2.377944,.5714286,791540,1,,,791686,1,,.3571429,791686,1,,,851446,1,3.834492,.5123627,851446,1,,,841757,1,4.589629,.4642857,841757,1,,,865088,1,4.212476,.5013736,865088,1,,,827958,1,3.357517,.6517857,827958,1,,,865922,1,3.548504,.604739,865922,1,,,866674,1,5.150041,.4375,866674,1,,,873935,1,4.524747,.5178571,0
730,512216,1,.5834605,.2790179,528377,1,.6356854,.2678571,538064,1,.0426332,.3214286,549462,1,.5553346,.3269231,556759,1,.5811847,.3571429,555445,1,.793941,.361092,565987,1,1.064873,.3461538,572025,1,1.042425,.3571429,539639,1,1.090988,.3571429,546013,1,1.117744,.3571429,544901,1,1.114269,.3571429,557996,1,,,568858,1,1.083404,.4464286,568858,1,,,594670,1,1.481053,.4464286,594670,1,,,611625,1,1.684873,.4464286,611625,1,,,654931,1,1.845328,.4285714,654931,1,,,667239,1,2.150133,.4285714,667239,1,,,694120,1,1.690731,.4464286,694120,1,,,669469,1,1.273972,.4464286,669469,1,,,664937,1,1.292811,.4464286,664937,1,,,751202,1,,.4910714,751202,1,,,747643,1,2.55126,.4464286,747643,1,,,0
747,564518,1,.451862,.2678571,564518,1,.4439131,.292239,557413,1,,,571001,1,,,571001,1,,,571001,1,,,571001,1,,,571001,1,.6771328,.3571429,571001,1,,,607450,1,,,607450,1,,,607450,1,.764035,.3125,607450,1,,,620483,1,.8424365,.3571429,620483,1,,,671430,1,,,671430,1,,,671430,1,1.076936,.3571429,671430,1,,,691974,1,.9449305,.4017857,691974,1,,,662189,1,.8280819,.4635989,662189,1,,,691536,0,,,691536,0,,,688100,1,.6605498,.3571429,688100,1,,,709043,1,.7360561,.3571429,709043,1,,,687431,1,.8264496,.3571429,687431,1,,,,,,,0
797,638226,1,1.251951,.4464286,628077,1,1.323577,.4464286,644602,1,1.3132,.6081731,671157,1,1.226122,.6043956,664416,1,1.475261,.5309066,664483,1,.9405918,.3033997,672506,0,,,671051,0,,,672102,1,,.3571429,673760,1,,.3571429,674517,1,,,703593,1,1.489681,.3571429,703593,1,,,711511,1,,.3571429,711511,1,,,783232,1,2.056536,.3571429,783232,1,,,778504,1,2.027919,.3571429,778504,1,,,799249,1,,.3571429,799249,1,,,839076,1,1.521657,.3571429,839076,1,,,786883,1,1.592465,.3571429,786883,1,,,796196,1,7.26618,.2953297,796196,1,,,797962,1,1.656334,.6607143,797962,1,,,875069,1,1.381932,.3571429,875069,1,,,,,,,0
815,675725,1,.4765817,.2884615,665579,1,.4558285,.3571429,692927,1,.476764,.3571429,743395,1,.5371783,.3571429,744108,1,.4895172,.3571429,762017,1,.4722126,.3571429,772393,1,.6142554,.3571429,715416,1,.5726531,.3571429,778203,1,.6001843,.3571429,717221,1,.7401823,.2266483,717221,1,.5294578,.3571429,733334,1,.5428491,.3571429,730193,1,,,786736,1,.5121549,.2644231,786736,1,,,749089,1,.3558718,.3612638,749089,1,,,875463,1,.3398063,.3125,875463,1,,,947075,1,.517987,.4017857,947075,1,,,969682,1,.4387517,.4017857,969682,1,,,935541,1,.3766534,.4689217,935541,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
860,691828,1,.3205551,.4426511,680827,1,.4604385,.4464286,698740,1,,.4031594,727525,1,.3517412,.3688187,720218,1,.3850451,.4855769,720291,1,.4462054,.3997253,728987,1,.5619454,.521978,727410,1,.5027322,.5597528,728549,1,.4625427,.4996566,730347,1,.5908016,.2936127,731167,1,,,762685,1,.625967,.2781594,762685,1,,,771268,1,.5356816,.4285714,771268,1,,,849013,1,.5781427,.4285714,849013,1,,,843888,1,.517987,.4017857,843888,1,,,866375,1,.6980141,.4017857,866375,1,,,909547,1,.7925299,.3571429,909547,1,,,852971,1,.601598,.4017857,852971,1,,,863066,1,.5928236,.3940591,863066,1,,,864980,1,.6605498,.3571429,864980,1,,,948563,1,.5492295,.3571429,948563,1,,,956168,1,.5746489,.3571429,0
871,692279,1,.4456588,.4366415,693613,1,.4683473,.4790522,687951,1,.57119,.5204327,692835,1,.5451138,.6208791,688791,1,.4070969,.6646634,693742,1,.6811492,.4318338,717356,1,.4798289,.5741758,700100,1,,,743838,1,.4755052,.4678915,743838,1,,,774962,1,.7405263,.4464286,774962,1,,,786092,1,.7805396,.4081388,786092,1,,,811280,1,.4661883,.4464286,811280,1,,,820016,1,.6461616,.4464286,820016,1,,,862884,0,,,862884,1,,,874960,1,.9289381,.5357143,874960,1,,,921340,1,.9234366,.4464286,921340,1,,,1004044,1,1.308867,.5357143,1004044,1,,,954523,1,1.771708,.4464286,954523,1,,,925910,1,2.089632,.4464286,925910,1,,,924322,1,1.459292,.5357143,924322,1,,,0
872,579568,1,.4300874,.3372253,597855,1,.5424188,.4447115,608816,1,.4549393,.3162775,621713,1,.5481841,.1790865,629970,1,.5601419,.1991758,628483,1,.5565526,.2575549,640411,1,.8044317,.1699863,647242,1,1.065117,.3389423,610598,1,1.246893,.486092,617810,1,1.120625,.4874656,616553,1,.9984491,.510989,631369,1,,,643659,1,3.758736,.3571429,643659,1,,,672865,1,1.577047,.5357143,672865,1,,,692049,1,2.180424,.4464286,692049,1,,,741050,1,2.527776,.4017857,741050,1,,,754977,1,2.423106,.4464286,754977,1,,,785392,1,4.730935,.4464286,785392,1,,,757500,1,2.139212,.5151099,757500,1,,,752373,1,1.766922,.2644231,752373,1,,,849981,1,1.712536,.5357143,849981,1,,,845953,1,4.771552,.4910714,845953,1,,,0
931,682425,0,,,694830,0,,,686703,0,,,689781,1,,,715176,1,,,715176,1,,,715176,1,,,715176,1,,,715176,1,,,715176,1,.1141501,.3125,715176,1,.058283,.2903503,732004,1,.8613462,.2764423,734707,1,,,,,,,826656,1,,,826656,1,,,826656,1,,,826656,1,,,826656,1,,,826656,1,1.096219,.5892857,826656,1,,,850161,1,1.010074,.5357143,850161,1,,,,,,,931671,1,,,931671,1,,,931671,1,,,931671,0,,,931671,0,,,931671,0,,,931671,0,,,1072758,0,,,0
1000,127806,0,,,135720,0,,,137098,0,,,139363,0,,,136900,0,,,135471,1,.3818993,.2335165,135417,1,.1475125,.3586882,141194,1,.2773856,.2692308,137850,1,.3972844,.3701923,135798,1,.407039,.4888393,140606,1,,,143109,1,1.0865,.2403846,143109,1,,,160606,1,1.182785,.3571429,160606,1,,,176438,1,,,176438,1,,,176438,1,1.328636,.3571429,176438,1,,,175833,1,.9091018,.2115385,175833,0,,,165150,1,,.1153846,165150,0,,,167977,1,.2544933,.3631525,167977,0,,,168058,0,,,168058,1,,,169370,1,.2822862,.1160714,169370,1,,,172926,0,,,172926,1,,,172092,1,.4179265,.3571429,1
1045,643985,1,.4918568,.3571429,640278,1,.4558285,.3571429,657569,1,.3348725,.3813531,668652,1,.4184475,.3602335,680114,1,.3144343,.470467,704697,1,,.4258242,691324,1,,.4017857,700456,1,.4143227,.4017857,726930,1,.3971768,.3976648,720714,1,,.3777473,719875,1,.3091409,.3737981,737488,1,.2803193,.4368132,736828,1,,,760988,1,.3922672,.5178571,760988,1,,,819526,1,.4713998,.4285714,819526,1,,,819677,1,.6194386,.4285714,819677,1,,,881549,1,.5933305,.4910714,881549,1,,,871518,1,.8039626,.4285714,871518,1,,,895674,1,1.055016,.3434066,895674,1,,,857231,1,1.014806,.3853022,857231,1,,,896538,1,.8219986,.3928571,896538,1,,,897317,1,.8256872,.3571429,897317,1,,,904834,1,,.4285714,0
1046,560247,1,.460722,.1167582,569347,1,.5577314,.3489011,562182,1,.5235132,.3571429,565941,1,.5659943,.3571429,576011,1,.6949502,.3571429,577311,1,.7264658,.1936813,577062,1,.3849641,.3820398,575700,1,.4571361,.3571429,575886,1,,,602059,1,.5742044,.4464286,602059,1,,,612647,1,.6628167,.4017857,612647,1,,,625791,1,.8369305,.4017857,625791,1,,,659118,1,.7769804,.4017857,659118,1,,,677174,1,1.301298,.3571429,677174,1,,,697893,1,.0013315,.3571429,697893,1,,,667854,1,1.33369,.3571429,667854,1,,,697452,1,1.308202,.3571429,697452,1,,,693986,1,1.548207,.364011,693986,1,,,715108,1,1.253453,.3786058,715108,1,,,693312,1,1.199604,.4017857,693312,1,,,733550,1,1.272203,.4017857,0
1085,679601,1,.2469007,.5994162,701044,1,.4287743,.4963942,713897,1,.3455676,.4017857,729020,1,.4414744,.5178571,738701,1,.8915603,.5674794,736958,1,.9236591,.4318338,750944,1,.7512708,.4431662,758955,1,.7910042,.442136,715986,0,,,724443,0,,,722968,1,.6806248,.4017857,740342,0,,,754753,0,,,754753,1,,,789000,1,.548538,.4017857,789000,1,,,811496,1,.5065631,.4017857,811496,1,,,868954,1,.5533841,.4464286,868954,1,,,885284,1,.7049742,.4017857,885284,1,,,920949,1,.6762922,.4017857,920949,1,,,888243,1,.6745245,.2747253,888243,1,,,882231,1,.6232367,.2225275,882231,1,,,996686,1,.7206818,.3633242,996686,1,,,991963,1,.757236,.4728709,991963,1,,,0
1109,642540,0,,,643793,0,,,669148,1,.5266986,.3571429,658504,1,.6170475,.3434066,656058,1,1.331751,.1785714,668649,1,,.1923077,659795,0,,,655311,0,,,661904,0,,,683831,0,,,698487,1,.5472741,.3004808,698487,0,,,736180,0,,,736180,0,,,775914,0,,,775914,0,,,813395,0,,,813395,0,,,862791,0,,,862791,0,,,849633,0,,,849633,0,,,824640,0,,,824640,0,,,843775,0,,,843775,0,,,888465,0,,,888465,0,,,957968,0,,,957968,0,,,973698,0,,,973698,0,,,0
