id,weight23,E23,inch_norm23,hours_norm23,weight24,E24,inch_norm24,hours_norm24,weight25,E25,inch_norm25,hours_norm25,weight26,E26,inch_norm26,hours_norm26,weight27,E27,inch_norm27,hours_norm27,weight28,E28,inch_norm28,hours_norm28,weight29,E29,inch_norm29,hours_norm29,weight30,E30,inch_norm30,hours_norm30,weight31,E31,inch_norm31,hours_norm31,weight32,E32,inch_norm32,hours_norm32,weight33,E33,inch_norm33,hours_norm33,weight34,E34,inch_norm34,hours_norm34,weight35,E35,inch_norm35,hours_norm35,weight36,E36,inch_norm36,hours_norm36,weight37,E37,inch_norm37,hours_norm37,weight38,E38,inch_norm38,hours_norm38,weight39,E39,inch_norm39,hours_norm39,weight40,E40,inch_norm40,hours_norm40,weight41,E41,inch_norm41,hours_norm41,weight42,E42,inch_norm42,hours_norm42,weight43,E43,inch_norm43,hours_norm43,weight44,E44,inch_norm44,hours_norm44,weight45,E45,inch_norm45,hours_norm45,weight46,E46,inch_norm46,hours_norm46,weight47,E47,inch_norm47,hours_norm47,weight48,E48,inch_norm48,hours_norm48,weight49,E49,inch_norm49,hours_norm49,weight50,E50,inch_norm50,hours_norm50,weight51,E51,inch_norm51,hours_norm51,weight52,E52,inch_norm52,hours_norm52,weight53,E53,inch_norm53,hours_norm53,weight54,E54,inch_norm54,hours_norm54,black
396,146861,1,.4895172,.3571429,146247,1,.4722126,.3571429,145385,1,.4711619,.3571429,149165,1,.7030566,.3382555,154687,1,.489624,.3571429,154999,1,.4362275,.3473558,151397,1,.5011741,.2724931,147675,1,.3338634,.3056319,149629,1,,,151219,1,.1641522,.2946429,151219,1,,,160634,1,.4628289,.3571429,160634,1,,,170258,1,.465781,.3229739,170258,1,,,183730,1,.3729506,.3571429,183730,1,,,192308,1,.4487233,.3571429,192308,1,,,181515,0,,,181515,0,,,172645,0,,,172645,0,,,174715,0,,,174715,0,,,189193,0,,,189193,0,,,186537,0,,,186537,0,,,201484,0,,,201484,0,,,,,,,1
398,157841,1,.6808887,.3571429,166566,1,.7698627,.3571429,161568,1,.7459011,.3571429,161886,1,.715146,.3571429,163173,1,,,172334,0,,,172334,0,,,170649,1,,.2884615,168461,0,,,169943,0,,,174363,0,,,171182,0,,,170649,0,,,175387,0,,,172079,0,,,172079,0,,,182398,0,,,182398,0,,,191856,0,,,191856,0,,,199641,0,,,199641,0,,,197585,0,,,197585,0,,,198403,0,,,198403,0,,,198403,0,,,198403,0,,,211544,1,,,211544,0,,,217206,0,,,217206,0,,,1
411,438498,1,.6028016,.5116758,439352,1,.2922491,.1840659,456656,1,.3182562,.6114354,449392,1,,.5928915,447723,1,,,456315,1,,,450273,1,,.4800824,447213,1,,.6366758,451712,1,,,466676,1,,,476678,1,.415305,.2678571,476678,1,,,502401,1,,.3125,502401,1,,,529518,1,.2342604,.3021978,529518,1,,,555096,1,,,555096,1,,,588806,1,.538468,.4017857,588806,1,,,579827,0,,,579827,0,,,562771,0,,,562771,0,,,575829,0,,,575829,1,,,606327,1,,,606327,1,,,653759,0,,,653759,1,,,664494,1,,,664494,1,,,0
415,434330,1,.6930811,.3262362,449175,1,.6526895,.3090659,444563,1,.5630227,.3571429,455196,1,,,459029,1,.5304338,.4035027,459029,1,.9125609,.3090659,449509,1,.9150224,.2129121,451182,1,1.474918,.1923077,461778,1,.8441433,.3021978,448954,1,,,481171,1,.6904048,.3502747,481171,1,,,473191,1,.8999451,.3571429,473191,1,,,526194,1,.8919916,.3571429,526194,1,,,540416,1,1.035974,.4017857,540416,1,,,538228,1,1.037049,.4017857,538228,1,,,558690,1,1.458255,.3571429,558690,1,,,549174,1,1.373095,.3365385,549174,1,,,549873,1,1.154296,.3571429,549873,1,,,550512,1,1.247705,.3571429,550512,1,,,573572,1,1.452801,.3571429,573572,1,,,618825,1,1.218952,.3571429,618825,1,,,0
441,514676,1,.717833,.4285714,523036,1,.965106,.3763736,516454,1,.872522,.3571429,519907,1,.6991695,.3571429,529158,1,.8580796,.3681319,530352,1,.7853182,.4134615,530124,1,.6682477,.4244505,528872,1,.6119557,.450206,529043,1,,,553087,1,.3869302,.625,553087,1,,,562814,1,.7199561,.4464286,562814,1,,,574889,1,.6135392,.4326923,574889,1,,,605505,1,,.4285714,605505,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
447,440579,1,.4156737,.3296703,441438,1,.5594482,.2403846,458823,1,.4197446,.3090659,451524,1,.6980175,.3571429,449847,1,.8323446,.3571429,458481,1,.7265388,.3571429,452410,1,,,453856,1,,.4285714,453856,1,.6316718,.4038462,468891,1,,,532031,1,,,532031,1,,,532031,1,,,532031,1,,,532031,1,.6830243,.1425137,532031,1,,,557730,1,.5594258,.3571429,557730,1,,,591601,0,,,591601,1,,,582578,1,.3381461,.4464286,582578,1,,,,,,,656862,1,,,656862,1,,,656862,1,,,656862,1,,,656862,1,,,656862,1,.7711386,.4266827,656862,1,,,,,,,,,,,0
470,134756,1,.456975,.5097871,135019,1,,.5372596,140337,1,.7328565,.3717377,138104,1,.4537114,.3571429,137591,1,.5553152,.364011,140232,1,.172474,.2747253,473964,0,,,473964,1,.3994064,.2893201,495158,1,.7489517,.3133585,520550,1,,,529603,0,,,529603,1,,,596501,1,.3450481,.2927541,596501,1,,,529178,1,.4194116,.5274726,529178,1,,,,,,,,,,,,,,,642135,1,,,623167,1,1.296227,.2678571,623167,1,,,614646,1,1.539383,.2678571,614646,1,,,629217,1,.7881858,.2266483,629217,1,,,640871,1,,.375,640871,1,,,659034,1,.5062023,.375,659034,1,,,654593,1,.7244059,.2575549,654593,1,,,0
484,578133,1,.2338842,.364011,568940,1,.6418982,.2561813,583909,1,.2538237,.3708791,607963,1,.4673444,.3331044,601857,1,.4494974,.2218406,601918,1,.3240069,.5504808,609185,1,.4592928,.442136,607867,1,.4741841,.3423764,608819,1,.6081689,.345467,610322,1,.3516431,.2901786,611007,1,,,637346,1,.8125533,.3571429,637346,1,,,644518,0,,,644518,1,,,709486,1,.6607345,.5357143,709486,1,,,705203,1,.7172127,.4642857,705203,1,,,723995,1,,.625,723995,1,,,760072,1,.4226826,.5357143,760072,1,,,712794,1,.2786814,.1785714,712794,1,,,721229,1,.5386714,.4464286,721229,1,,,722829,1,.4403665,.4464286,722829,1,,,792676,1,.2952847,.5357143,792676,1,,,799031,1,.2321814,.5357143,0
518,176313,0,,,175576,0,,,174541,0,,,179079,1,.0355134,.2678571,185709,0,,,186083,1,.1575872,.206044,181759,1,,.3571429,177290,1,.28571,.3571429,179636,1,,,181545,1,.2449436,.157967,181545,1,,,192848,1,1.075796,.2987638,192848,0,,,204402,1,.1431591,.3090659,204402,1,,,220575,1,,.3571429,220575,0,,,230874,0,,,230874,1,,,217917,1,.1962455,.3846154,217917,0,,,207267,1,,.2403846,207267,0,,,209754,0,,,209754,0,,,227134,0,,,227134,0,,,223946,0,,,223946,0,,,227437,0,,,227437,0,,,227437,0,,,1
526,666473,1,,.5712569,662636,1,,.5546016,680532,1,,.46875,692002,1,,.4361264,703864,1,1.788982,.4464286,729306,1,1.666389,.4447115,715465,1,1.90858,.4103709,724916,1,1.42498,.6198489,752315,1,1.741593,.5278159,745882,1,1.640341,.5959821,745013,1,2.038343,.520261,763241,1,.0193839,.6316964,762558,1,,,787562,1,,,787562,1,,,848300,1,,,848300,1,,,848300,1,,,848300,1,,,912333,1,3.143441,.625,912333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
538,743784,0,,,746331,0,,,728800,0,,,764710,0,,,771191,1,.4245178,.3228022,799570,1,.2216681,.364011,796639,1,.3632405,.3571429,808788,1,.3081813,.364011,824833,1,.5349869,.4000687,826047,1,.6516137,.4155219,810670,1,,.2809066,838412,1,.5974784,.1758242,813206,1,.3565662,.3434066,832226,1,,,877036,1,.1665637,.418956,877036,1,,,897849,1,.2771111,.3976648,897849,1,,,948491,0,,,948491,0,,,987446,0,,,987446,0,,,1024702,0,,,1024702,0,,,1029662,0,,,1029662,0,,,997401,0,,,997401,0,,,1090878,0,,,1090878,0,,,1147614,0,,,1147614,0,,,0
540,541851,1,.483693,.3116415,542907,1,.6024826,.3571429,564289,1,.1541919,.3365385,555313,1,.6913698,.2884615,553250,1,.3662317,.3571429,563868,1,.4738297,.3571429,556402,1,.4848837,.3571429,552620,1,.7480744,.3932005,558180,1,.6277573,.4876373,576671,1,,,589030,1,.5868441,.5357143,589030,1,,,620817,1,.7739063,.3322459,620817,1,,,685931,1,,,685931,1,,,685931,1,.4661882,.5357143,685931,1,,,727587,1,.8974466,.4464286,727587,1,,,716491,1,1.014438,.4464286,716491,1,,,695415,1,1.194349,.3571429,695415,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
595,187414,1,.3472624,.1871566,197772,1,.1567611,.1948832,191838,1,.0402145,.5520261,192216,1,.4264632,.1497253,193744,1,,.2479396,192977,1,.8582076,.2977335,204621,1,.2461043,.3162775,202620,1,.9286196,.3087225,200023,1,.1086718,.4376717,201782,1,.42652,.5554602,207030,1,.0891302,.2185783,203254,0,,,202620,0,,,208246,0,,,204319,0,,,204319,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
678,139425,0,,,148058,1,.4634091,.2661401,149562,0,,,152032,1,.9444252,.2197802,149345,1,.5235132,.3571429,147787,1,.6110389,.3502747,147727,1,.9476594,.3571429,154029,1,1.1358,.2678571,150381,1,.911844,.3571429,148143,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184767,1,,,184767,1,,,184767,1,,,184767,0,,,184767,0,,,184767,0,,,184767,0,,,,,,,,,,,,,,,1
697,638088,1,.510658,.3502747,649686,1,.4539257,.3571429,642088,0,,,644965,1,.2102269,.1407967,664853,1,.3508264,.364011,652872,1,1.151096,.3571429,683104,1,1.129655,.3571429,686008,1,1.231859,.3159341,677299,1,2.850941,.2747253,670731,1,1.331751,.3571429,668709,1,.9476594,.3571429,684445,1,1.060683,.3571429,686972,1,.8824297,.3571429,696434,1,.9999852,.3571429,714624,1,,,715283,1,.8125533,.3571429,715283,1,,,764795,1,1.285636,.3571429,764795,1,,,772947,1,1.548597,.4285714,772947,1,,,794924,1,1.631659,.3571429,794924,1,,,864907,1,1.121808,.3571429,864907,1,,,894663,1,1.056707,.3571429,894663,1,,,891017,1,1.09482,.3571429,891017,0,,,871139,0,,,871139,0,,,1003059,0,,,0
715,665234,1,.132779,.2300824,661405,1,.0828779,.1785714,679267,0,,,690715,1,.3235514,.2541209,702556,0,,,727950,0,,,723568,0,,,723568,0,,,750916,0,,,744495,0,,,743628,1,.3433672,.3365385,761822,1,.5714201,.3571429,761141,1,,,786098,1,.7583832,.3571429,786098,1,,,846567,1,1.182785,.3571429,846567,1,,,846723,1,1.139767,.3571429,846723,1,,,910637,1,.6431495,.3365385,910637,1,,,925228,0,,,925228,0,,,925228,0,,,925228,0,,,885517,0,,,885517,0,,,926120,0,,,926120,0,,,926925,1,.6515992,.2815934,926925,0,,,934690,0,,,0
716,626107,1,.6746049,.1682692,616151,1,.2641444,.3631525,632363,1,.1594356,.3373969,658413,1,.3497871,.1854396,651800,1,.2312958,.3772321,651867,1,.477232,.4534684,659737,1,.299564,.4519231,658309,0,,,659340,1,,.154533,660967,1,.343152,.3270948,661710,1,,,690234,1,.55374,.4017857,690234,1,,,698001,1,.6628167,.4017857,698001,1,,,768360,1,.6387101,.4017857,768360,1,,,763722,1,.4577121,.4910714,763722,1,,,784073,1,.6301221,.4196429,784073,1,,,823144,1,.5635768,.4285714,823144,1,,,771943,1,.5258453,.4285714,771943,0,,,781078,0,,,781078,0,,,782810,0,,,782810,0,,,858453,0,,,858453,0,,,,,,,0
749,658461,1,.4817171,.3365385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
750,475133,1,1.180853,.3365385,491372,1,.7319883,.1837225,486327,1,,,484477,1,1.567367,.3021978,484477,1,1.45389,.310783,502152,1,1.33636,.3039148,491738,1,1.030378,.3571429,493568,1,1.117744,.3571429,505159,1,1.188554,.3434066,491131,1,,,526375,1,1.245915,.3571429,526375,1,,,517645,1,1.182785,.3571429,517645,1,,,575627,1,1.032398,.4285714,575627,1,,,591185,1,1.18878,.3571429,591185,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
767,473045,1,.2216926,.1854396,473967,1,.3481011,.4635989,492634,1,.4722126,.3571429,484797,1,.7329185,.3571429,482996,1,.6658757,.3571429,492266,1,.6001843,.3571429,485748,1,.5151889,.3571429,482447,1,.5588721,.3571429,487301,1,,.3255495,503443,1,,,514233,1,.2625211,.3684753,514233,1,,,541983,0,,,541983,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
782,108958,0,,,111718,1,.6016741,.3502747,114383,1,.5517349,.3571429,113325,1,.4972674,.3571429,113209,1,.4395697,.3228022,120115,1,.3340856,.3691621,121840,0,,,133494,1,.8841428,.3228022,127181,1,.8280234,.3296703,121305,1,.7155945,.4635989,124877,1,1.331846,.2541209,126307,1,.9849199,.3021978,121976,1,.7353581,.3571429,121841,1,1.209284,.2953297,128216,1,,,130492,1,.8989952,.3228022,130492,1,,,131582,1,1.258411,.3502747,131582,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
802,638226,1,,,628077,1,,,644602,1,,,671157,1,,,664416,1,,,664483,1,.546719,.3262362,672506,1,.6208288,.4361264,671051,1,.7100299,.4115728,672102,1,.7007393,.4347527,673760,1,.7314178,.4464286,674517,1,,,703593,1,.6894392,.4910714,703593,1,,,711511,1,.7405263,.4464286,711511,1,,,783232,1,.7928814,.4464286,783232,1,,,778504,1,.8287791,.4017857,778504,1,,,799249,1,.3589787,.6696429,799249,0,,,839076,1,1.030289,.2197802,839076,1,,,786883,1,.6568919,.3571429,786883,1,,,796196,1,.577148,.3571429,796196,1,,,797962,1,.5504581,.3571429,797962,1,,,875069,1,.5896245,.3571429,875069,1,,,882085,1,.6094761,.3571429,0
806,641991,1,.4613846,.4151786,600468,1,.4017249,.5116758,671637,1,.5394128,.2493132,685352,1,.5902658,.4285714,658531,1,.6834756,.4285714,666579,1,.6300533,.4340659,683278,1,.7075856,.4464286,666779,1,.4727616,.4807692,654644,1,.5298423,.5254121,654644,1,.5782818,.4146635,666779,1,,,698805,1,1.07257,.3571429,698805,1,,,760653,1,,,760653,1,,,760653,1,,,760653,1,,,760653,1,1.165471,.3571429,760653,1,,,798881,1,1.479693,.2815934,798881,0,,,803118,0,,,803118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
965,618319,1,.4858125,.3571429,629559,1,.5174754,.3571429,622196,1,.4726102,.3571429,624984,1,.5387064,.3571429,644256,1,.4926562,.3571429,632646,1,.4988084,.3571429,661941,1,.4895172,.3571429,664755,1,.4722126,.3571429,656316,1,,,,,,,693123,1,,,693123,1,,,693123,1,,,693123,1,,,693123,1,,,693123,1,.5417022,.4285714,693123,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1012,491474,1,.3645138,.3571429,,,,,503684,1,.6671436,.3111264,503684,1,.3009071,.3313873,501813,1,,.3846154,511444,1,.4043347,.3683036,504672,1,,.3238324,501242,1,.1667435,.5683379,506285,1,,.2721497,523056,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630761,1,,,630761,1,,,630761,1,,,630761,1,,,630761,1,,,630761,0,,,630761,0,,,645396,0,,,645396,0,,,679580,0,,,679580,0,,,744773,0,,,744773,0,,,744773,0,,,744773,0,,,0
1027,135736,0,,,138154,1,.3012413,.3571429,140274,1,.2443984,.3715659,136401,1,.3664593,.3571429,137240,1,.4048524,.3571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1059,,,,,231617,1,.4085332,.3571429,237336,1,.3614078,.5494505,234013,1,.3315116,.7142857,239554,1,.9143459,.6112638,238514,1,.8272354,.7142857,254963,1,.746721,.6483517,256837,1,.7377121,.6330701,253117,1,1.040268,.4433379,253953,1,.8143637,.3942308,257353,1,1.231957,.3571429,263346,1,1.014873,.3839286,262626,1,1.069287,.4519231,273655,1,1.023794,.4285714,264797,1,,,267189,1,1.21883,.3571429,267189,1,,,280851,1,,.4285714,280851,1,,,285060,1,1.032398,.4285714,285060,1,,,288708,1,1.561731,.3571429,288708,1,,,296856,1,1.0545,.3571429,296856,1,,,281342,1,1.669596,.3571429,281342,1,,,284065,1,1.273972,.3571429,284065,1,,,296393,1,1.192772,.3571429,296393,1,,,300759,1,.8468586,.4642857,1
1084,886921,1,.6250454,.3434066,903043,1,.5229224,.2790179,892481,1,.5901288,.3106112,896480,1,.4436406,.2335165,924125,1,.6298711,.2815934,907471,1,.550985,.4103709,949493,1,.4808764,.4474588,953529,1,.3270736,.4759615,941424,1,.7509707,.3983516,932294,1,.7154037,.4155219,929485,1,.6237758,.4069368,951356,1,.7179371,.3768888,954869,1,.6828325,.3846154,968022,1,.7142752,.3571429,993304,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1096,895666,1,.4166969,.5151099,911948,1,.423664,.5357143,901281,1,.3215491,.5700549,905320,1,.310078,.5460165,933237,1,.3305564,.6009616,916420,1,.3252783,.5898008,958856,1,.427215,.4721841,962932,1,.4849751,.5082418,950707,1,.3955433,.5357143,941488,1,.294744,.5013736,938650,1,.4788173,.4241071,960737,1,.5440394,.3571429,964285,1,.5882865,.3571429,977567,1,.552302,.4618819,1003099,1,,,1004025,1,.4514185,.5357143,1004025,1,,,1073524,1,.4144736,.5982143,1073524,1,,,1084965,1,.535195,.4464286,1084965,1,,,1115815,1,.435109,.5357143,1115815,1,,,1214048,1,.6771778,.4141484,1214048,1,,,1255815,1,.579679,.625,1255815,1,,,1250697,1,.6369861,.5803571,1250697,1,,,1222795,1,.7695306,.4464286,1222795,1,,,1407968,1,,,0
1146,623424,0,,,613511,1,.9121068,.2403846,629653,1,,,649007,1,.8354531,.3571429,649007,1,.8184598,.3502747,649074,1,.7571872,.3768888,656910,1,.7236166,.3897665,655489,1,.8000581,.3571429,656515,1,.6852361,.4292583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1180,785750,1,.5901034,.3571429,788441,1,.6415522,.3571429,769921,1,.5494376,.4309753,807857,1,.9097882,.3743132,814703,1,.8057675,.3571429,844683,1,.9790343,.3571429,841587,1,1.089721,.3571429,854421,1,1.326233,.3571429,871371,1,.9988136,.3571429,872654,1,.979248,.3571429,856409,1,1.090988,.3571429,885717,1,1.323645,.3571429,859089,1,1.028556,.3571429,879182,1,,,926520,1,1.354256,.3571429,926520,1,,,948508,1,1.028509,.3571429,948508,1,,,1002006,1,1.030746,.4464286,1002006,1,,,1043160,1,5.501021,.3571429,1043160,1,,,1082517,1,5.966517,.3571429,1082517,1,,,1087757,1,,.3571429,1087757,1,,,1053676,1,1.393407,.3571429,1053676,1,,,1152428,1,.9619133,.3571429,1152428,1,,,1216098,1,2.75229,.3571429,1216098,1,,,0
